Arquivo,Tamanho (KB),Data Modificação
TG012_12089_66644_01253_012_20260104003313_91.13.BIN,16.01,04/01/2026 00:32
TG132_300225_66903_00306_132_20260104003112_91.13.BIN,19.06,04/01/2026 00:30
TG132_300241_68275_00923_132_20260104001914_91.13.BIN,32.91,04/01/2026 00:18
TG012_12002_66149_01375_012_20260104114137_91.13.BIN,27.50,04/01/2026 11:42
TG012_12003_67797_00753_012_20260104135849_91.13.BIN,33.60,04/01/2026 13:59
TG012_12003_67797_00754_012_20260104204759_91.13.BIN,14.72,04/01/2026 20:49
TG012_12005_66701_01177_012_20260104124002_91.13.BIN,23.32,04/01/2026 21:16
TG012_12005_66701_01178_012_20260104211451_91.13.BIN,13.00,04/01/2026 21:16
TG012_12084_66232_00894_012_20260104120633_91.13.BIN,28.06,04/01/2026 19:04
TG012_12084_66232_00895_012_20260104190300_91.13.BIN,17.70,04/01/2026 19:04
TG012_12089_66644_01254_012_20260104143638_91.13.BIN,4.07,04/01/2026 22:16
TG012_12089_66644_01255_012_20260104221457_91.13.BIN,26.19,04/01/2026 22:16
TG012_12089_66644_01256_012_20260104221545_91.13.BIN,0.93,04/01/2026 22:16
TG012_12091_67010_01194_012_20260104131546_91.13.BIN,26.97,04/01/2026 13:15
TG012_12092_66669_01019_012_20260104120025_91.13.BIN,47.88,04/01/2026 12:06
TG012_12093_67628_00770_012_20260104212954_91.13.BIN,22.19,04/01/2026 21:33
TG024_24016_66266_01101_024_20260104125142_91.13.BIN,20.85,04/01/2026 14:52
TG024_24016_66266_01102_024_20260104145229_91.13.BIN,5.03,04/01/2026 14:52
TG132_300201_67121_01066_132_20260104112238_91.13.BIN,24.39,04/01/2026 11:22
TG132_300201_67121_01067_132_20260104194354_91.13.BIN,20.81,04/01/2026 21:42
TG132_300202_66109_01201_132_20260104152123_91.13.BIN,40.47,04/01/2026 15:21
TG132_300202_66109_01202_132_20260104164229_91.13.BIN,2.58,05/01/2026 00:19
TG132_300203_67276_01230_132_20260104060152_91.13.BIN,3.59,04/01/2026 06:03
TG132_300203_67276_01231_132_20260104180419_91.13.BIN,8.86,04/01/2026 18:05
TG132_300204_67414_00956_132_20260104124232_91.13.BIN,36.54,04/01/2026 19:02
TG132_300204_67414_00957_132_20260104190108_91.13.BIN,18.85,04/01/2026 19:02
TG132_300205_66339_01184_132_20260104133553_91.13.BIN,18.24,04/01/2026 21:09
TG132_300205_66339_01185_132_20260104210742_91.13.BIN,34.57,04/01/2026 21:09
TG132_300205_66339_01186_132_20260104234516_91.13.BIN,10.83,04/01/2026 23:44
TG132_300207_66887_01143_132_20260104141404_91.13.BIN,48.00,04/01/2026 22:54
TG132_300207_66887_01144_132_20260104225417_91.13.BIN,23.44,04/01/2026 22:54
TG132_300208_66684_01079_132_20260104193438_91.13.BIN,13.08,04/01/2026 19:43
TG132_300212_67731_01318_132_20260104141317_91.13.BIN,18.32,04/01/2026 20:21
TG132_300212_67731_01319_132_20260104201957_91.13.BIN,11.21,04/01/2026 20:21
TG132_300215_67515_01020_132_20260104145846_91.13.BIN,25.15,04/01/2026 18:40
TG132_300215_67515_01021_132_20260104183928_91.13.BIN,9.12,04/01/2026 18:40
TG132_300216_66773_00910_132_20260104142543_91.13.BIN,25.48,04/01/2026 20:02
TG132_300216_66773_00911_132_20260104200046_91.13.BIN,14.90,04/01/2026 20:02
TG132_300220_66160_01055_132_20260104120231_91.13.BIN,18.16,04/01/2026 12:03
TG132_300225_66903_00307_132_20260104134902_91.13.BIN,3.52,04/01/2026 22:23
TG132_300225_66903_00308_132_20260104222324_91.13.BIN,3.25,04/01/2026 22:23
TG132_300231_67039_01174_132_20260104073408_91.13.BIN,3.36,04/01/2026 07:37
TG132_300237_66649_01009_132_20260104124013_91.13.BIN,18.24,04/01/2026 20:21
TG132_300237_66649_01010_132_20260104202026_91.13.BIN,25.96,04/01/2026 20:21
TG132_300238_66257_00974_132_20260104130419_91.13.BIN,19.91,04/01/2026 13:04
TG132_300240_66783_01237_132_20260104231040_91.13.BIN,29.69,04/01/2026 23:11
TG132_300241_68275_00924_132_20260104132527_91.13.BIN,29.30,04/01/2026 21:39
TG132_300241_68275_00925_132_20260104213853_91.13.BIN,18.07,04/01/2026 21:39
TG132_300243_66626_01409_132_20260104124755_91.13.BIN,22.12,04/01/2026 20:16
TG132_300243_66626_01410_132_20260104201530_91.13.BIN,26.66,04/01/2026 20:17
TG132_300244_67476_00811_132_20260104132612_91.13.BIN,23.69,04/01/2026 20:58
TG132_300244_67476_00812_132_20260104205647_91.13.BIN,20.91,04/01/2026 20:58
TG132_300245_66353_00097_132_20260104134021_91.13.BIN,19.02,04/01/2026 13:40
TG132_300251_66901_01059_132_20260104100611_91.13.BIN,10.49,04/01/2026 10:06
TG132_300253_67662_00859_132_20260104060141_91.13.BIN,8.37,04/01/2026 06:04
TG132_300256_66138_01210_132_20260104141404_91.13.BIN,21.82,04/01/2026 20:31
TG132_300256_66138_01211_132_20260104203003_91.13.BIN,18.01,04/01/2026 20:31
TG132_300258_67015_00821_132_20260104140056_91.13.BIN,20.94,04/01/2026 14:01
TG132_300258_67015_00822_132_20260104234359_91.13.BIN,14.39,04/01/2026 23:44
TG132_300261_66270_00278_132_20260104132512_91.13.BIN,22.15,04/01/2026 18:29
TG132_300261_66270_00279_132_20260104182825_91.13.BIN,11.76,04/01/2026 18:29
TG132_300262_67782_01317_132_20260104144047_91.13.BIN,26.58,04/01/2026 23:19
TG132_300262_67782_01318_132_20260104231848_91.13.BIN,17.24,04/01/2026 23:19
TG132_300263_66303_00851_132_20260104131445_91.13.BIN,9.95,04/01/2026 13:46
TG132_300263_66303_00852_132_20260104191607_91.13.BIN,11.24,04/01/2026 19:17
TG132_300264_67036_01280_132_20260104135012_91.13.BIN,16.17,04/01/2026 13:50
TG132_300264_67036_01281_132_20260104211425_91.13.BIN,9.80,04/01/2026 21:15
TG132_300265_66241_00908_132_20260104084747_91.13.BIN,12.63,04/01/2026 08:48
TG132_300265_66241_00909_132_20260104125021_91.13.BIN,11.22,04/01/2026 21:23
TG132_300265_66241_00910_132_20260104212153_91.13.BIN,18.70,04/01/2026 21:23
TG132_300266_66945_01100_132_20260104144401_91.13.BIN,42.33,04/01/2026 14:44
TG132_300269_66630_01122_132_20260104141218_91.13.BIN,37.45,04/01/2026 14:12
TG132_300271_66647_01300_132_20260104060445_91.13.BIN,4.06,04/01/2026 06:04
TG132_300271_66647_01301_132_20260104214559_91.13.BIN,11.45,04/01/2026 21:46
TG132_300272_66978_01307_132_20260104104220_91.13.BIN,13.70,04/01/2026 10:42
TG132_300274_66201_00941_132_20260104140829_91.13.BIN,20.50,04/01/2026 21:36
TG132_300274_66201_00942_132_20260104213631_91.13.BIN,15.40,04/01/2026 21:36
TG132_300275_67580_01341_132_20260104133438_91.13.BIN,32.20,04/01/2026 20:50
TG132_300275_67580_01342_132_20260104204851_91.13.BIN,22.46,04/01/2026 20:50
TG132_300276_68278_01207_132_20260104124445_91.13.BIN,41.49,04/01/2026 15:22
TG132_300276_68278_01208_132_20260104152216_91.13.BIN,12.57,04/01/2026 15:22
TG132_300276_68278_01209_132_20260104232049_91.13.BIN,61.06,04/01/2026 23:21
TG132_300277_67060_01307_132_20260104120758_91.13.BIN,50.76,04/01/2026 12:08
TG132_300277_67060_01308_132_20260104222309_91.13.BIN,53.04,04/01/2026 22:23
TG132_300278_68303_01077_132_20260104125329_91.13.BIN,23.07,04/01/2026 21:50
TG132_300278_68303_01078_132_20260104214101_91.13.BIN,18.36,04/01/2026 21:50
TG132_300279_67772_01183_132_20260104131732_91.13.BIN,28.66,04/01/2026 20:50
TG132_300279_67772_01184_132_20260104204858_91.13.BIN,38.27,04/01/2026 20:50
TG132_300280_67384_00766_132_20260104141022_91.13.BIN,36.30,05/01/2026 00:09
TG132_300281_66885_01388_132_20260104131112_91.13.BIN,40.82,04/01/2026 21:37
TG132_300281_66885_01389_132_20260104213138_91.13.BIN,22.93,04/01/2026 21:37
TG132_300285_66584_01383_132_20260104121939_91.13.BIN,40.56,04/01/2026 12:19
TG132_300285_66584_01384_132_20260104223925_91.13.BIN,35.57,04/01/2026 22:39
TG132_300286_66209_00988_132_20260104115139_91.13.BIN,27.81,04/01/2026 20:16
TG132_300286_66209_00989_132_20260104201438_91.13.BIN,33.64,04/01/2026 20:16
TG132_300288_66157_01089_132_20260104144351_91.13.BIN,4.37,04/01/2026 14:44
TG132_300288_66157_01090_132_20260104221300_91.13.BIN,26.62,04/01/2026 22:13
TG132_300298_66381_00871_132_20260104134026_91.13.BIN,31.21,04/01/2026 16:17
TG132_300298_66381_00872_132_20260104161638_91.13.BIN,15.56,04/01/2026 16:17
TG132_300299_66813_00925_132_20260104132421_91.13.BIN,32.92,04/01/2026 16:20
TG132_300299_66813_00926_132_20260104162006_91.13.BIN,4.88,04/01/2026 16:20
