Arquivo,Tamanho (KB),Data Modificação
TG012_12086_66729_01168_012_20260121002836_91.13.BIN,26.02,21/01/2026 00:29
TG132_300268_67902_01194_132_20260121002528_91.13.BIN,3.22,21/01/2026 00:25
TG132_300283_66906_01121_132_20260121023433_91.13.BIN,44.96,21/01/2026 02:41
TG132_300284_67108_01328_132_20260121000123_91.13.BIN,32.12,21/01/2026 00:02
TG012_12001_67461_01086_012_20260121072713_91.13.BIN,9.48,21/01/2026 07:27
TG012_12002_66149_01406_012_20260121150517_91.13.BIN,50.72,21/01/2026 23:36
TG012_12002_66149_01407_012_20260121233550_91.13.BIN,37.75,21/01/2026 23:36
TG012_12003_67797_00770_012_20260121120133_91.13.BIN,25.20,21/01/2026 12:02
TG012_12005_66701_01201_012_20260121135904_91.13.BIN,29.12,21/01/2026 21:51
TG012_12005_66701_01202_012_20260121215149_91.13.BIN,11.98,21/01/2026 21:51
TG012_12080_66877_00426_012_20260121113426_91.13.BIN,50.95,21/01/2026 11:35
TG012_12080_67662_00870_012_20260121122552_91.13.BIN,3.37,21/01/2026 12:26
TG012_12080_67662_00871_012_20260121225044_91.13.BIN,48.35,21/01/2026 22:51
TG012_12081_66140_00849_012_20260121181224_91.13.BIN,77.30,21/01/2026 18:12
TG012_12084_66232_00925_012_20260121141849_91.13.BIN,45.64,21/01/2026 23:45
TG012_12084_66232_00926_012_20260121234440_91.13.BIN,49.21,21/01/2026 23:45
TG012_12086_66729_01169_012_20260121131012_91.13.BIN,35.47,22/01/2026 00:24
TG012_12087_66895_00847_012_20260121104110_91.13.BIN,13.77,21/01/2026 10:41
TG012_12089_66644_01285_012_20260121202018_91.13.BIN,68.40,21/01/2026 20:20
TG012_12090_67104_00757_012_20260121084650_91.13.BIN,18.57,21/01/2026 08:47
TG012_12090_67104_00758_012_20260121182304_91.13.BIN,37.79,21/01/2026 18:23
TG012_12091_67010_01219_012_20260121045907_91.13.BIN,3.45,21/01/2026 04:59
TG012_12091_67010_01220_012_20260121181452_91.13.BIN,59.84,21/01/2026 18:16
TG012_12092_66669_01052_012_20260121132700_91.13.BIN,65.74,21/01/2026 21:19
TG012_12092_66669_01053_012_20260121211939_91.13.BIN,23.27,21/01/2026 21:19
TG012_12095_67089_00717_012_20260121171858_91.13.BIN,42.56,21/01/2026 17:20
TG024_24016_66266_01128_024_20260121120927_91.13.BIN,32.81,21/01/2026 19:52
TG024_24016_66266_01129_024_20260121195202_91.13.BIN,17.68,21/01/2026 19:52
TG132_300201_67121_01089_132_20260121210525_91.13.BIN,52.76,21/01/2026 21:05
TG132_300202_66109_01226_132_20260121183320_91.13.BIN,68.31,21/01/2026 18:33
TG132_300202_66109_01227_132_20260121211732_91.13.BIN,8.09,21/01/2026 21:17
TG132_300203_66448_01061_132_20260121184329_91.13.BIN,46.80,21/01/2026 18:44
TG132_300203_66448_01062_132_20260121234448_91.13.BIN,8.31,21/01/2026 23:45
TG132_300204_67414_00991_132_20260121121915_91.13.BIN,47.19,21/01/2026 21:19
TG132_300204_67414_00992_132_20260121211925_91.13.BIN,57.06,21/01/2026 21:19
TG132_300205_66339_01205_132_20260121185840_91.13.BIN,77.85,21/01/2026 19:16
TG132_300206_66915_01415_132_20260121124406_91.13.BIN,62.07,21/01/2026 20:14
TG132_300206_66915_01416_132_20260121201408_91.13.BIN,73.09,21/01/2026 20:14
TG132_300207_66887_01167_132_20260121190444_91.13.BIN,98.64,21/01/2026 19:05
TG132_300208_66684_01112_132_20260121060659_91.13.BIN,7.85,21/01/2026 06:07
TG132_300208_66684_01113_132_20260121191815_91.13.BIN,87.31,21/01/2026 19:18
TG132_300212_67731_01348_132_20260121140100_91.13.BIN,33.68,21/01/2026 23:23
TG132_300212_67731_01349_132_20260121232415_91.13.BIN,22.45,21/01/2026 23:23
TG132_300213_66788_00828_132_20260121124011_91.13.BIN,41.15,21/01/2026 12:40
TG132_300214_66137_01208_132_20260121135039_91.13.BIN,31.31,21/01/2026 21:06
TG132_300214_66137_01209_132_20260121210537_91.13.BIN,31.55,21/01/2026 21:06
TG132_300215_66221_01351_132_20260121111707_91.13.BIN,25.38,21/01/2026 19:12
TG132_300215_66221_01352_132_20260121191217_91.13.BIN,22.22,21/01/2026 19:12
TG132_300216_66773_00947_132_20260121043000_91.13.BIN,2.78,21/01/2026 04:30
TG132_300216_66773_00948_132_20260121223732_91.13.BIN,17.94,21/01/2026 22:37
TG132_300218_66567_01091_132_20260121190232_91.13.BIN,32.23,21/01/2026 19:02
TG132_300219_66175_00934_132_20260121085346_91.13.BIN,7.56,21/01/2026 08:53
TG132_300219_66175_00935_132_20260121192404_91.13.BIN,30.66,21/01/2026 19:25
TG132_300219_66189_00967_132_20260121064349_91.13.BIN,7.85,21/01/2026 06:44
TG132_300219_66189_00968_132_20260121084237_91.13.BIN,2.53,21/01/2026 08:42
TG132_300220_66160_01088_132_20260121142008_91.13.BIN,41.40,21/01/2026 23:04
TG132_300220_66160_01089_132_20260121230544_91.13.BIN,27.09,21/01/2026 23:04
TG132_300221_67632_01297_132_20260121055046_91.13.BIN,4.34,21/01/2026 07:19
TG132_300223_66261_00757_132_20260121124247_91.13.BIN,31.38,21/01/2026 12:43
TG132_300224_66377_01131_132_20260121133428_91.13.BIN,52.17,21/01/2026 13:34
TG132_300226_66171_01191_132_20260121132100_91.13.BIN,32.57,21/01/2026 23:41
TG132_300226_66171_01192_132_20260121234038_91.13.BIN,17.57,21/01/2026 23:41
TG132_300227_66861_00727_132_20260121132949_91.13.BIN,50.60,21/01/2026 16:30
TG132_300227_66861_00728_132_20260121163012_91.13.BIN,10.11,21/01/2026 16:30
TG132_300228_67002_01001_132_20260121044458_91.13.BIN,2.98,21/01/2026 22:16
TG132_300228_67002_01002_132_20260121125016_91.13.BIN,34.68,21/01/2026 22:16
TG132_300228_67002_01003_132_20260121221623_91.13.BIN,18.51,21/01/2026 22:16
TG132_300229_67515_01036_132_20260121190917_91.13.BIN,32.95,21/01/2026 19:09
TG132_300230_67103_00827_132_20260121130608_91.13.BIN,50.71,21/01/2026 21:13
TG132_300230_67103_00828_132_20260121211339_91.13.BIN,66.96,21/01/2026 21:14
TG132_300231_67039_01201_132_20260121054650_91.13.BIN,3.78,21/01/2026 05:47
TG132_300231_67039_01202_132_20260121141408_91.13.BIN,53.73,21/01/2026 20:29
TG132_300231_67039_01203_132_20260121141558_91.13.BIN,3.29,21/01/2026 20:29
TG132_300231_67039_01204_132_20260121202928_91.13.BIN,32.11,21/01/2026 20:29
TG132_300232_66955_01080_132_20260121204607_91.13.BIN,83.51,21/01/2026 20:46
TG132_300233_67656_00926_132_20260121193414_91.13.BIN,49.78,21/01/2026 19:34
TG132_300234_66526_00465_132_20260121150604_91.13.BIN,42.31,21/01/2026 20:57
TG132_300234_66526_00466_132_20260121205646_91.13.BIN,33.07,21/01/2026 20:57
TG132_300235_66131_01244_132_20260121161009_91.13.BIN,50.59,21/01/2026 23:57
TG132_300235_66131_01245_132_20260121235631_91.13.BIN,45.20,21/01/2026 23:57
TG132_300236_66754_01117_132_20260121124009_91.13.BIN,52.47,21/01/2026 21:06
TG132_300236_66754_01118_132_20260121210624_91.13.BIN,61.48,21/01/2026 21:06
TG132_300237_66649_01039_132_20260121151433_91.13.BIN,53.07,21/01/2026 23:22
TG132_300237_66649_01040_132_20260121232219_91.13.BIN,55.07,21/01/2026 23:22
TG132_300238_66257_00996_132_20260121130131_91.13.BIN,46.25,21/01/2026 19:36
TG132_300238_66257_00997_132_20260121193538_91.13.BIN,38.75,21/01/2026 19:36
TG132_300239_66227_00891_132_20260121150620_91.13.BIN,60.02,21/01/2026 23:16
TG132_300239_66227_00892_132_20260121231557_91.13.BIN,51.57,21/01/2026 23:16
TG132_300240_66783_01269_132_20260121143837_91.13.BIN,61.92,21/01/2026 23:16
TG132_300240_66783_01270_132_20260121231635_91.13.BIN,29.63,21/01/2026 23:16
TG132_300241_68275_00952_132_20260121115935_91.13.BIN,28.95,22/01/2026 00:01
TG132_300242_66963_01409_132_20260121135733_91.13.BIN,42.68,21/01/2026 21:14
TG132_300242_66963_01410_132_20260121211354_91.13.BIN,33.04,21/01/2026 21:14
TG132_300243_66626_01442_132_20260121144323_91.13.BIN,60.54,21/01/2026 21:19
TG132_300243_66626_01443_132_20260121211903_91.13.BIN,46.59,21/01/2026 21:19
TG132_300244_67476_00843_132_20260121134804_91.13.BIN,40.33,21/01/2026 22:23
TG132_300244_67476_00844_132_20260121134959_91.13.BIN,1.96,21/01/2026 22:23
TG132_300244_67476_00845_132_20260121222314_91.13.BIN,37.93,21/01/2026 22:23
TG132_300245_66353_00132_132_20260121124014_91.13.BIN,32.98,21/01/2026 22:32
TG132_300245_66353_00133_132_20260121223217_91.13.BIN,22.43,21/01/2026 22:32
TG132_300246_66893_00967_132_20260121102543_91.13.BIN,22.48,21/01/2026 10:26
TG132_300247_66276_00996_132_20260121133042_91.13.BIN,34.04,21/01/2026 13:30
TG132_300247_66276_00997_132_20260121173915_91.13.BIN,2.81,21/01/2026 17:43
TG132_300248_66699_00190_132_20260121123546_91.13.BIN,26.78,21/01/2026 12:35
TG132_300248_66699_00191_132_20260121210824_91.13.BIN,28.19,21/01/2026 21:08
TG132_300249_66304_00011_132_20260121141807_91.13.BIN,45.43,21/01/2026 14:17
TG132_300249_66304_00012_132_20260121200740_91.13.BIN,37.92,21/01/2026 20:08
TG132_300251_66901_01090_132_20260121115210_91.13.BIN,30.21,21/01/2026 11:51
TG132_300251_66901_01091_132_20260121203757_91.13.BIN,21.30,21/01/2026 20:38
TG132_300252_67140_00871_132_20260121224847_91.13.BIN,9.87,21/01/2026 22:48
TG132_300253_66127_01111_132_20260121131057_91.13.BIN,36.99,21/01/2026 21:24
TG132_300253_66127_01112_132_20260121212416_91.13.BIN,36.27,21/01/2026 21:24
TG132_300254_66305_01001_132_20260121152004_91.13.BIN,39.77,22/01/2026 00:24
TG132_300255_66283_01033_132_20260121145946_91.13.BIN,25.72,21/01/2026 21:27
TG132_300255_66283_01034_132_20260121212715_91.13.BIN,21.40,21/01/2026 21:27
TG132_300256_66896_01041_132_20260121141859_91.13.BIN,29.67,21/01/2026 21:24
TG132_300256_66896_01042_132_20260121212328_91.13.BIN,33.55,21/01/2026 21:25
TG132_300258_67015_00838_132_20260121134445_91.13.BIN,36.17,21/01/2026 13:44
TG132_300258_67015_00839_132_20260121200348_91.13.BIN,10.03,21/01/2026 20:05
TG132_300260_66159_00331_132_20260121083909_91.13.BIN,4.82,21/01/2026 08:39
TG132_300261_66270_00302_132_20260121181936_91.13.BIN,52.13,21/01/2026 18:21
TG132_300262_67782_01344_132_20260121125028_91.13.BIN,33.47,21/01/2026 23:23
TG132_300262_67782_01345_132_20260121232220_91.13.BIN,29.22,21/01/2026 23:23
TG132_300263_66303_00865_132_20260121124338_91.13.BIN,26.15,21/01/2026 20:20
TG132_300263_66303_00866_132_20260121202041_91.13.BIN,22.57,21/01/2026 20:20
TG132_300264_67036_01311_132_20260121163625_91.13.BIN,40.65,21/01/2026 16:47
