Arquivo,Tamanho (KB),Data Modificação
TG024_24016_66266_01098_024_20260102001849_91.13.BIN,14.94,02/01/2026 00:17
TG132_300258_67015_00818_132_20260102000401_91.13.BIN,17.51,02/01/2026 00:02
TG012_12001_67461_01064_012_20260102135012_91.13.BIN,38.45,02/01/2026 23:04
TG012_12001_67461_01065_012_20260102230051_91.13.BIN,51.33,02/01/2026 23:04
TG012_12003_67797_00749_012_20260102130439_91.13.BIN,39.11,02/01/2026 13:04
TG012_12003_67797_00750_012_20260102132141_91.13.BIN,2.83,02/01/2026 13:21
TG012_12003_67797_00751_012_20260102211049_91.13.BIN,19.73,02/01/2026 21:12
TG012_12080_66877_00394_012_20260102074336_91.13.BIN,10.64,02/01/2026 07:43
TG012_12081_66140_00832_012_20260102112403_91.13.BIN,6.73,02/01/2026 19:59
TG012_12081_66140_00833_012_20260102195741_91.13.BIN,48.02,02/01/2026 19:59
TG012_12084_66232_00893_012_20260102052222_91.13.BIN,5.25,02/01/2026 05:22
TG012_12086_66729_01154_012_20260102113437_91.13.BIN,31.90,02/01/2026 11:34
TG012_12087_66906_01105_012_20260102131228_91.13.BIN,38.68,02/01/2026 14:13
TG012_12089_66644_01251_012_20260102105419_91.13.BIN,15.19,02/01/2026 10:56
TG012_12090_67104_00740_012_20260102131035_91.13.BIN,34.00,02/01/2026 13:10
TG012_12092_66669_01015_012_20260102132148_91.13.BIN,45.63,02/01/2026 22:48
TG012_12092_66669_01016_012_20260102224632_91.13.BIN,52.68,02/01/2026 22:48
TG012_12093_67628_00766_012_20260102052206_91.13.BIN,3.17,02/01/2026 05:22
TG012_12093_67628_00767_012_20260102131111_91.13.BIN,46.53,02/01/2026 22:44
TG012_12093_67628_00768_012_20260102224231_91.13.BIN,54.12,02/01/2026 22:44
TG012_12095_67089_00699_012_20260102145926_91.13.BIN,63.66,02/01/2026 14:59
TG024_24016_66266_01099_024_20260102130046_91.13.BIN,30.88,02/01/2026 19:07
TG024_24016_66266_01100_024_20260102190406_91.13.BIN,21.25,02/01/2026 19:07
TG132_300201_67121_01062_132_20260102135907_91.13.BIN,44.00,02/01/2026 19:42
TG132_300201_67121_01063_132_20260102194052_91.13.BIN,32.46,02/01/2026 19:42
TG132_300202_66109_01198_132_20260102123623_91.13.BIN,37.00,02/01/2026 12:36
TG132_300203_67276_01226_132_20260102140539_91.13.BIN,42.50,02/01/2026 19:32
TG132_300203_67276_01227_132_20260102192146_91.13.BIN,41.23,02/01/2026 19:32
TG132_300204_67414_00954_132_20260102130600_91.13.BIN,57.43,02/01/2026 20:24
TG132_300204_67414_00955_132_20260102202211_91.13.BIN,35.31,02/01/2026 20:24
TG132_300205_66339_01179_132_20260102145301_91.13.BIN,43.94,02/01/2026 21:46
TG132_300205_66339_01180_132_20260102214338_91.13.BIN,49.19,02/01/2026 21:46
TG132_300206_66915_01378_132_20260102144701_91.13.BIN,45.42,02/01/2026 22:28
TG132_300206_66915_01379_132_20260102222614_91.13.BIN,66.40,02/01/2026 22:28
TG132_300207_66887_01139_132_20260102145318_91.13.BIN,74.92,02/01/2026 22:26
TG132_300207_66887_01140_132_20260102222454_91.13.BIN,70.01,02/01/2026 22:26
TG132_300212_67731_01313_132_20260102140823_91.13.BIN,29.40,02/01/2026 20:32
TG132_300212_67731_01314_132_20260102203037_91.13.BIN,23.23,02/01/2026 20:32
TG132_300214_66137_01174_132_20260102111705_91.13.BIN,36.23,02/01/2026 11:17
TG132_300215_67515_01018_132_20260102122945_91.13.BIN,7.49,02/01/2026 20:45
TG132_300215_67515_01019_132_20260102203512_91.13.BIN,38.33,02/01/2026 20:45
TG132_300219_66700_01017_132_20260102132400_91.13.BIN,35.03,02/01/2026 20:18
TG132_300219_66700_01018_132_20260102201638_91.13.BIN,26.40,02/01/2026 20:18
TG132_300220_66160_01053_132_20260102130021_91.13.BIN,30.36,02/01/2026 13:00
TG132_300221_67632_01274_132_20260102062144_91.13.BIN,5.29,02/01/2026 06:23
TG132_300223_66261_00731_132_20260102143206_91.13.BIN,31.39,02/01/2026 20:19
TG132_300223_66261_00732_132_20260102201806_91.13.BIN,22.84,02/01/2026 20:19
TG132_300224_66377_01111_132_20260102223412_91.13.BIN,9.51,02/01/2026 22:35
TG132_300225_66903_00303_132_20260102144256_91.13.BIN,39.55,03/01/2026 00:28
TG132_300226_66171_01161_132_20260102110858_91.13.BIN,24.83,02/01/2026 11:09
TG132_300231_67039_01170_132_20260102175248_91.13.BIN,5.21,02/01/2026 17:53
