Arquivo,Tamanho (KB),Data Modificação
TG012_12083_66253_00177_012_20251212002820_91.13.BIN,22.08,12/12/2025 00:29
TG132_300218_66567_01055_132_20251212001644_91.13.BIN,22.47,12/12/2025 00:17
TG132_300235_66131_01173_132_20251212000543_91.13.BIN,33.55,12/12/2025 00:06
TG132_300241_68275_00886_132_20251212000232_91.13.BIN,78.09,12/12/2025 00:03
TG132_300271_66647_01262_132_20251212001027_91.13.BIN,41.74,12/12/2025 00:12
TG132_300276_68278_01165_132_20251212001323_91.13.BIN,48.99,12/12/2025 00:15
TG132_300283_66107_00877_132_20251212001811_91.13.BIN,48.03,12/12/2025 00:19
TG012_12001_67461_01033_012_20251212111107_91.13.BIN,28.96,12/12/2025 21:00
TG012_12001_67461_01034_012_20251212210024_91.13.BIN,38.77,12/12/2025 21:00
TG012_12002_66221_01316_012_20251212151818_91.13.BIN,35.05,13/12/2025 00:10
TG012_12002_66221_01317_012_20251212235649_91.13.BIN,50.07,13/12/2025 00:10
TG012_12003_67797_00721_012_20251212175826_91.13.BIN,56.10,12/12/2025 17:58
TG012_12005_66701_01151_012_20251212184310_91.13.BIN,68.78,12/12/2025 18:43
TG012_12080_66877_00369_012_20251212131206_91.13.BIN,48.75,12/12/2025 22:39
TG012_12080_66877_00370_012_20251212224040_91.13.BIN,48.96,12/12/2025 22:39
TG012_12081_66140_00809_012_20251212180516_91.13.BIN,63.60,12/12/2025 18:05
TG012_12083_66253_00178_012_20251212070908_91.13.BIN,22.53,12/12/2025 07:13
TG012_12083_66253_00179_012_20251212150509_91.13.BIN,8.91,13/12/2025 00:20
TG012_12084_66232_00855_012_20251212140920_91.13.BIN,53.42,12/12/2025 23:53
TG012_12084_66232_00856_012_20251212235359_91.13.BIN,33.43,12/12/2025 23:53
TG012_12086_66729_01115_012_20251212073837_91.13.BIN,20.19,12/12/2025 18:16
TG012_12086_66729_01116_012_20251212181611_91.13.BIN,53.37,12/12/2025 18:16
TG012_12087_66906_01082_012_20251212175731_91.13.BIN,97.50,12/12/2025 17:57
TG012_12088_66176_01030_012_20251212194720_91.13.BIN,66.31,12/12/2025 19:49
TG012_12089_66127_01072_012_20251212141515_91.13.BIN,24.48,12/12/2025 14:15
TG012_12090_66175_00920_012_20251212181003_91.13.BIN,72.25,12/12/2025 18:10
TG012_12091_67010_01166_012_20251212135132_91.13.BIN,25.68,12/12/2025 14:00
TG012_12092_66669_00978_012_20251212133441_91.13.BIN,52.24,12/12/2025 23:02
TG012_12092_66669_00979_012_20251212230333_91.13.BIN,46.60,12/12/2025 23:02
TG012_12093_67628_00739_012_20251212193415_91.13.BIN,65.39,12/12/2025 19:34
TG012_12095_67089_00681_012_20251212192535_91.13.BIN,81.21,12/12/2025 19:25
TG024_24004_66763_00675_024_20251212073144_91.13.BIN,5.43,12/12/2025 07:33
TG024_24004_66763_00676_024_20251212233636_91.13.BIN,45.88,12/12/2025 23:35
TG024_24011_66673_00925_024_20251212123814_91.13.BIN,29.69,12/12/2025 21:46
TG024_24011_66673_00926_024_20251212214715_91.13.BIN,24.04,12/12/2025 21:46
TG024_24016_66266_01067_024_20251212122225_91.13.BIN,34.41,12/12/2025 19:56
TG024_24016_66266_01068_024_20251212195552_91.13.BIN,27.24,12/12/2025 19:56
TG132_300201_67121_01035_132_20251212125205_91.13.BIN,30.85,12/12/2025 21:24
TG132_300201_67121_01036_132_20251212212431_91.13.BIN,25.24,12/12/2025 21:24
TG132_300202_66109_01168_132_20251212181532_91.13.BIN,59.18,12/12/2025 18:15
TG132_300203_67276_01197_132_20251212183117_91.13.BIN,63.35,12/12/2025 18:31
TG132_300204_67414_00918_132_20251212121356_91.13.BIN,48.02,12/12/2025 21:07
TG132_300204_67414_00919_132_20251212210701_91.13.BIN,45.77,12/12/2025 21:07
TG132_300205_66339_01146_132_20251212131722_91.13.BIN,21.78,12/12/2025 23:59
TG132_300205_66339_01147_132_20251212235949_91.13.BIN,32.13,12/12/2025 23:59
TG132_300206_66915_01341_132_20251212125314_91.13.BIN,79.74,12/12/2025 20:11
TG132_300206_66915_01342_132_20251212201109_91.13.BIN,48.74,12/12/2025 20:11
TG132_300207_66887_01110_132_20251212144208_91.13.BIN,64.86,13/12/2025 00:03
TG132_300212_67731_01281_132_20251212135730_91.13.BIN,26.10,12/12/2025 23:37
TG132_300212_67731_01282_132_20251212233830_91.13.BIN,17.37,12/12/2025 23:37
