Arquivo,Tamanho (KB),Data Modificação
TG012_12088_66176_01066_012_20260120003025_91.13.BIN,20.82,20/01/2026 00:28
TG132_300241_68275_00950_132_20260120000345_91.13.BIN,41.60,20/01/2026 00:01
TG132_300262_67782_01341_132_20260120003201_91.13.BIN,6.35,20/01/2026 00:31
TG012_12001_67461_01085_012_20260120182634_91.13.BIN,61.70,20/01/2026 18:25
TG012_12002_66149_01404_012_20260120150738_91.13.BIN,66.65,20/01/2026 23:55
TG012_12002_66149_01405_012_20260120235527_91.13.BIN,32.44,20/01/2026 23:55
TG012_12003_67797_00769_012_20260120175631_91.13.BIN,58.82,20/01/2026 17:55
TG012_12005_66701_01199_012_20260120133244_91.13.BIN,41.96,20/01/2026 20:59
TG012_12005_66701_01200_012_20260120205959_91.13.BIN,25.41,20/01/2026 20:59
TG012_12080_66877_00424_012_20260120130636_91.13.BIN,56.47,20/01/2026 23:00
TG012_12080_66877_00425_012_20260120230009_91.13.BIN,30.62,20/01/2026 23:00
TG012_12081_66140_00848_012_20260120195357_91.13.BIN,39.52,20/01/2026 19:53
TG012_12084_66232_00922_012_20260120090015_91.13.BIN,3.62,20/01/2026 08:59
TG012_12084_66232_00923_012_20260120142002_91.13.BIN,8.78,20/01/2026 23:40
TG012_12084_66232_00924_012_20260120234141_91.13.BIN,41.62,20/01/2026 23:40
TG012_12086_66729_01167_012_20260120051610_91.13.BIN,3.54,20/01/2026 05:16
TG012_12087_66895_00846_012_20260120184857_91.13.BIN,26.77,20/01/2026 18:48
TG012_12088_66176_01067_012_20260120132955_91.13.BIN,41.28,20/01/2026 13:29
TG012_12089_66644_01283_012_20260120123619_91.13.BIN,32.76,20/01/2026 21:53
TG012_12089_66644_01284_012_20260120215249_91.13.BIN,14.11,20/01/2026 21:53
TG012_12090_67104_00756_012_20260120182212_91.13.BIN,54.73,20/01/2026 18:21
TG012_12091_67010_01218_012_20260120120053_91.13.BIN,21.01,20/01/2026 12:02
TG012_12092_66669_01049_012_20260120082601_91.13.BIN,17.89,20/01/2026 08:27
TG012_12092_66669_01050_012_20260120133235_91.13.BIN,20.12,20/01/2026 22:27
TG012_12092_66669_01051_012_20260120222833_91.13.BIN,47.21,20/01/2026 22:27
TG012_12095_67089_00716_012_20260120181939_91.13.BIN,46.35,20/01/2026 18:18
TG024_24016_66266_01125_024_20260120074634_91.13.BIN,22.55,20/01/2026 19:34
TG024_24016_66266_01126_024_20260120115924_91.13.BIN,11.41,20/01/2026 19:34
TG024_24016_66266_01127_024_20260120193500_91.13.BIN,18.76,20/01/2026 19:34
TG132_300201_67121_01088_132_20260120204939_91.13.BIN,72.06,20/01/2026 20:48
TG132_300202_66109_01225_132_20260120184505_91.13.BIN,53.97,20/01/2026 18:44
TG132_300203_66448_01059_132_20260120143621_91.13.BIN,71.19,20/01/2026 23:09
TG132_300203_66448_01060_132_20260120230823_91.13.BIN,33.16,20/01/2026 23:09
TG132_300204_67414_00989_132_20260120142247_91.13.BIN,73.39,20/01/2026 21:17
TG132_300204_67414_00990_132_20260120211801_91.13.BIN,40.31,20/01/2026 21:17
TG132_300205_66339_01204_132_20260120185207_91.13.BIN,72.24,20/01/2026 19:10
TG132_300206_66915_01413_132_20260120125312_91.13.BIN,83.40,20/01/2026 19:44
TG132_300206_66915_01414_132_20260120194454_91.13.BIN,47.60,20/01/2026 19:44
TG132_300207_66887_01166_132_20260120210408_91.13.BIN,106.03,20/01/2026 21:04
TG132_300208_66684_01110_132_20260120055943_91.13.BIN,8.88,20/01/2026 06:01
TG132_300208_66684_01111_132_20260120193101_91.13.BIN,89.86,20/01/2026 19:30
TG132_300212_67731_01346_132_20260120120739_91.13.BIN,22.37,20/01/2026 12:08
TG132_300212_67731_01347_132_20260120231809_91.13.BIN,16.34,20/01/2026 23:19
TG132_300213_66788_00826_132_20260120131535_91.13.BIN,41.41,20/01/2026 13:17
TG132_300213_66788_00827_132_20260120172121_91.13.BIN,14.88,20/01/2026 17:21
TG132_300214_66137_01204_132_20260120061108_91.13.BIN,4.03,20/01/2026 06:14
TG132_300214_66137_01205_132_20260120130743_91.13.BIN,59.19,20/01/2026 21:03
TG132_300214_66137_01206_132_20260120150426_91.13.BIN,5.79,20/01/2026 21:03
TG132_300214_66137_01207_132_20260120210349_91.13.BIN,25.81,20/01/2026 21:03
TG132_300215_66221_01349_132_20260120112039_91.13.BIN,36.98,20/01/2026 19:24
TG132_300215_66221_01350_132_20260120192502_91.13.BIN,21.56,20/01/2026 19:24
TG132_300216_66773_00945_132_20260120133635_91.13.BIN,56.71,20/01/2026 23:03
TG132_300216_66773_00946_132_20260120230352_91.13.BIN,34.45,20/01/2026 23:03
TG132_300219_66189_00966_132_20260120193938_91.13.BIN,32.47,20/01/2026 19:39
TG132_300220_66160_01085_132_20260120133700_91.13.BIN,37.09,20/01/2026 13:37
TG132_300220_66160_01086_132_20260120143250_91.13.BIN,2.53,20/01/2026 14:33
TG132_300221_67632_01295_132_20260120150905_91.13.BIN,32.73,20/01/2026 22:12
TG132_300221_67632_01296_132_20260120221252_91.13.BIN,17.92,20/01/2026 22:12
TG132_300223_66261_00756_132_20260120192137_91.13.BIN,70.62,20/01/2026 19:21
TG132_300224_66377_01130_132_20260120225753_91.13.BIN,6.13,20/01/2026 22:58
TG132_300226_66171_01189_132_20260120151806_91.13.BIN,31.45,20/01/2026 23:45
TG132_300226_66171_01190_132_20260120234501_91.13.BIN,16.98,20/01/2026 23:45
TG132_300227_66861_00726_132_20260120133234_91.13.BIN,43.36,20/01/2026 13:32
TG132_300228_67002_00999_132_20260120135604_91.13.BIN,11.79,20/01/2026 22:12
TG132_300228_67002_01000_132_20260120221332_91.13.BIN,19.17,20/01/2026 22:12
TG132_300229_67515_01035_132_20260120190658_91.13.BIN,54.35,20/01/2026 19:06
TG132_300230_67103_00825_132_20260120151455_91.13.BIN,55.73,20/01/2026 21:15
TG132_300230_67103_00826_132_20260120211538_91.13.BIN,47.37,20/01/2026 21:15
TG132_300231_67039_01200_132_20260120181629_91.13.BIN,51.96,20/01/2026 18:16
TG132_300232_66955_01078_132_20260120144921_91.13.BIN,39.87,20/01/2026 14:50
