Arquivo,Tamanho (KB),Data Modificação
TG024_24011_66289_01363_024_20260103001928_91.13.BIN,19.98,03/01/2026 00:19
TG132_300202_66109_01199_132_20260103002125_91.13.BIN,33.37,03/01/2026 00:23
TG132_300225_66903_00304_132_20260103002653_91.13.BIN,18.44,03/01/2026 00:28
TG012_12002_66149_01374_012_20260103221143_91.13.BIN,28.22,03/01/2026 22:11
TG012_12003_67797_00752_012_20260103141056_91.13.BIN,36.81,03/01/2026 14:33
TG012_12005_66701_01175_012_20260103121208_91.13.BIN,30.35,03/01/2026 19:32
TG012_12005_66701_01176_012_20260103192915_91.13.BIN,41.68,03/01/2026 19:32
TG012_12080_66877_00395_012_20260103050950_91.13.BIN,4.10,03/01/2026 05:10
TG012_12089_66644_01252_012_20260103150020_91.13.BIN,36.49,04/01/2026 00:32
TG012_12090_67104_00741_012_20260103121718_91.13.BIN,32.29,03/01/2026 12:17
TG012_12091_67010_01193_012_20260103114515_91.13.BIN,37.85,03/01/2026 11:45
TG012_12092_66669_01017_012_20260103131948_91.13.BIN,45.79,03/01/2026 22:44
TG012_12092_66669_01018_012_20260103224504_91.13.BIN,28.18,03/01/2026 22:44
TG012_12093_67628_00769_012_20260103132414_91.13.BIN,48.03,03/01/2026 13:24
TG012_12095_67089_00700_012_20260103090849_91.13.BIN,21.73,03/01/2026 14:37
TG012_12095_67089_00701_012_20260103143722_91.13.BIN,20.67,03/01/2026 14:37
TG024_24011_66289_01364_024_20260103140450_91.13.BIN,29.23,03/01/2026 21:49
TG024_24011_66289_01365_024_20260103140941_91.13.BIN,1.73,03/01/2026 21:49
TG024_24011_66289_01366_024_20260103214952_91.13.BIN,15.41,03/01/2026 21:49
TG132_300201_67121_01064_132_20260103120038_91.13.BIN,48.93,03/01/2026 12:01
TG132_300201_67121_01065_132_20260103194041_91.13.BIN,23.25,03/01/2026 19:40
TG132_300202_66109_01200_132_20260103174103_91.13.BIN,47.40,03/01/2026 17:43
TG132_300203_67276_01228_132_20260103131916_91.13.BIN,45.39,03/01/2026 18:17
TG132_300203_67276_01229_132_20260103181733_91.13.BIN,18.14,03/01/2026 18:17
TG132_300205_66339_01181_132_20260103123622_91.13.BIN,41.15,03/01/2026 12:57
TG132_300205_66339_01182_132_20260103193634_91.13.BIN,2.94,03/01/2026 21:06
TG132_300205_66339_01183_132_20260103210521_91.13.BIN,4.44,03/01/2026 21:06
TG132_300206_66915_01380_132_20260103124950_91.13.BIN,71.80,03/01/2026 19:03
TG132_300206_66915_01381_132_20260103190318_91.13.BIN,46.92,03/01/2026 19:03
TG132_300207_66887_01141_132_20260103145348_91.13.BIN,81.33,03/01/2026 23:48
TG132_300207_66887_01142_132_20260103234907_91.13.BIN,62.09,03/01/2026 23:48
TG132_300208_66684_01076_132_20260103054527_91.13.BIN,15.78,03/01/2026 05:46
TG132_300208_66684_01077_132_20260103060123_91.13.BIN,3.36,03/01/2026 06:01
TG132_300208_66684_01078_132_20260103214846_91.13.BIN,57.62,03/01/2026 21:48
TG132_300212_67731_01315_132_20260103140451_91.13.BIN,19.96,03/01/2026 20:47
TG132_300212_67731_01316_132_20260103140642_91.13.BIN,1.96,03/01/2026 20:47
TG132_300212_67731_01317_132_20260103204652_91.13.BIN,27.47,03/01/2026 20:47
TG132_300213_66788_00803_132_20260103151149_91.13.BIN,36.16,03/01/2026 15:12
TG132_300213_66788_00804_132_20260103214409_91.13.BIN,6.14,03/01/2026 21:43
TG132_300214_66137_01175_132_20260103125512_91.13.BIN,41.21,03/01/2026 20:39
TG132_300214_66137_01176_132_20260103203335_91.13.BIN,34.58,03/01/2026 20:39
TG132_300216_66773_00908_132_20260103142359_91.13.BIN,40.23,03/01/2026 20:16
TG132_300216_66773_00909_132_20260103201631_91.13.BIN,21.61,03/01/2026 20:16
TG132_300220_66160_01054_132_20260103120647_91.13.BIN,22.45,03/01/2026 12:07
TG132_300222_66896_01015_132_20260103101909_91.13.BIN,11.61,03/01/2026 11:31
TG132_300223_66261_00733_132_20260103223601_91.13.BIN,4.52,03/01/2026 22:35
TG132_300225_66903_00305_132_20260103144543_91.13.BIN,39.95,04/01/2026 00:30
TG132_300231_67039_01171_132_20260103140035_91.13.BIN,40.41,03/01/2026 18:57
TG132_300231_67039_01172_132_20260103140158_91.13.BIN,2.94,03/01/2026 18:57
TG132_300231_67039_01173_132_20260103185724_91.13.BIN,24.25,03/01/2026 18:57
TG132_300234_66526_00447_132_20260103132324_91.13.BIN,21.38,03/01/2026 20:45
TG132_300234_66526_00448_132_20260103204506_91.13.BIN,40.96,03/01/2026 20:45
TG132_300235_66131_01214_132_20260103145000_91.13.BIN,25.18,03/01/2026 23:04
TG132_300235_66131_01215_132_20260103230433_91.13.BIN,47.43,03/01/2026 23:04
TG132_300236_66754_01092_132_20260103094645_91.13.BIN,17.45,03/01/2026 09:47
TG132_300237_66649_01008_132_20260103211705_91.13.BIN,31.35,03/01/2026 21:17
TG132_300238_66257_00972_132_20260103143328_91.13.BIN,54.80,03/01/2026 14:33
TG132_300238_66257_00973_132_20260103221556_91.13.BIN,34.03,03/01/2026 22:15
TG132_300239_66227_00857_132_20260103140425_91.13.BIN,59.67,03/01/2026 22:08
TG132_300239_66227_00858_132_20260103220857_91.13.BIN,61.09,03/01/2026 22:08
TG132_300240_66783_01235_132_20260103093737_91.13.BIN,30.97,03/01/2026 09:38
TG132_300240_66783_01236_132_20260103205756_91.13.BIN,26.88,03/01/2026 20:58
TG132_300241_68275_00922_132_20260103143406_91.13.BIN,47.90,03/01/2026 14:34
TG132_300243_66626_01407_132_20260103120938_91.13.BIN,24.51,03/01/2026 18:34
TG132_300243_66626_01408_132_20260103183441_91.13.BIN,25.17,03/01/2026 18:34
TG132_300244_67476_00809_132_20260103141145_91.13.BIN,50.36,03/01/2026 21:08
TG132_300244_67476_00810_132_20260103210813_91.13.BIN,31.19,03/01/2026 21:08
TG132_300246_66893_00930_132_20260103134608_91.13.BIN,14.74,03/01/2026 13:46
TG132_300248_66699_00171_132_20260103140032_91.13.BIN,43.48,03/01/2026 14:00
TG132_300251_66901_01057_132_20260103125500_91.13.BIN,27.85,03/01/2026 21:18
TG132_300251_66901_01058_132_20260103211846_91.13.BIN,15.97,03/01/2026 21:18
TG132_300256_66138_01208_132_20260103144738_91.13.BIN,35.19,03/01/2026 14:49
TG132_300256_66138_01209_132_20260103215303_91.13.BIN,20.57,03/01/2026 22:09
TG132_300261_66270_00277_132_20260103142236_91.13.BIN,35.36,03/01/2026 14:22
TG132_300262_67782_01315_132_20260103142308_91.13.BIN,37.29,03/01/2026 23:37
TG132_300262_67782_01316_132_20260103233851_91.13.BIN,35.12,03/01/2026 23:37
TG132_300263_66303_00848_132_20260103070608_91.13.BIN,5.05,03/01/2026 07:06
TG132_300263_66303_00849_132_20260103113714_91.13.BIN,8.34,03/01/2026 19:33
TG132_300263_66303_00850_132_20260103193151_91.13.BIN,19.27,03/01/2026 19:33
TG132_300264_67036_01278_132_20260103055202_91.13.BIN,7.27,03/01/2026 13:36
TG132_300264_67036_01279_132_20260103133614_91.13.BIN,24.28,03/01/2026 13:36
TG132_300265_66241_00907_132_20260103125346_91.13.BIN,42.25,03/01/2026 12:54
TG132_300266_66945_01099_132_20260103134437_91.13.BIN,71.80,03/01/2026 13:44
TG132_300267_66165_01211_132_20260103150402_91.13.BIN,46.68,03/01/2026 15:06
TG132_300268_67902_01160_132_20260103134230_91.13.BIN,22.73,03/01/2026 13:48
TG132_300268_67902_01161_132_20260103145112_91.13.BIN,2.53,03/01/2026 23:49
TG132_300268_67902_01162_132_20260103234950_91.13.BIN,18.87,03/01/2026 23:49
TG132_300270_66299_01171_132_20260103115504_91.13.BIN,38.88,03/01/2026 12:00
TG132_300271_66647_01299_132_20260103094117_91.13.BIN,18.17,03/01/2026 10:02
TG132_300272_66978_01305_132_20260103113215_91.13.BIN,36.34,03/01/2026 11:42
TG132_300272_66978_01306_132_20260103210434_91.13.BIN,31.36,03/01/2026 21:04
TG132_300274_66201_00939_132_20260103130217_91.13.BIN,48.67,03/01/2026 20:34
TG132_300274_66201_00940_132_20260103203413_91.13.BIN,38.11,03/01/2026 20:34
TG132_300275_67580_01339_132_20260103134453_91.13.BIN,35.50,03/01/2026 13:45
TG132_300275_67580_01340_132_20260103221424_91.13.BIN,32.72,03/01/2026 22:14
TG132_300276_68278_01204_132_20260103125409_91.13.BIN,33.32,03/01/2026 12:54
TG132_300276_68278_01205_132_20260103182425_91.13.BIN,2.51,03/01/2026 23:07
TG132_300276_68278_01206_132_20260103230759_91.13.BIN,13.24,03/01/2026 23:07
TG132_300277_67060_01305_132_20260103120752_91.13.BIN,67.73,03/01/2026 12:08
TG132_300277_67060_01306_132_20260103202552_91.13.BIN,55.78,03/01/2026 20:26
TG132_300278_68303_01075_132_20260103131552_91.13.BIN,29.37,03/01/2026 21:44
TG132_300278_68303_01076_132_20260103213354_91.13.BIN,18.71,03/01/2026 21:44
