Arquivo,Tamanho (KB),Data Modificação
TG012_12002_66299_01220_012_20260227001147_91.13.BIN,31.63,27/02/2026 00:13
TG012_12083_67580_01388_012_20260227002528_91.13.BIN,19.36,27/02/2026 00:27
TG132_300264_67036_01356_132_20260227003134_91.13.BIN,14.82,27/02/2026 00:33
TG132_300283_66906_01171_132_20260227002042_91.13.BIN,51.98,27/02/2026 00:22
TG132_300284_67108_01383_132_20260227000008_91.13.BIN,62.48,27/02/2026 00:06
TG012_12001_67461_01128_012_20260227202746_91.13.BIN,66.48,27/02/2026 20:28
TG012_12003_67797_00808_012_20260227150726_91.13.BIN,48.44,28/02/2026 00:12
TG012_12005_66701_01243_012_20260227182110_91.13.BIN,77.58,27/02/2026 18:47
TG012_12080_67662_00930_012_20260227110204_91.13.BIN,55.24,27/02/2026 22:55
TG012_12080_67662_00931_012_20260227225516_91.13.BIN,87.88,27/02/2026 22:55
TG012_12081_66140_00878_012_20260227191316_91.13.BIN,79.07,27/02/2026 19:13
TG012_12083_67580_01389_012_20260227093250_91.13.BIN,24.30,27/02/2026 09:33
TG012_12083_67580_01390_012_20260227130019_91.13.BIN,14.14,28/02/2026 00:25
TG012_12084_66232_00983_012_20260227142927_91.13.BIN,58.53,27/02/2026 23:47
TG012_12084_66232_00984_012_20260227234747_91.13.BIN,24.43,27/02/2026 23:47
TG012_12086_66729_01219_012_20260227123956_91.13.BIN,31.47,27/02/2026 21:45
TG012_12086_66729_01220_012_20260227214523_91.13.BIN,22.76,27/02/2026 21:45
TG012_12087_66895_00880_012_20260227150529_91.13.BIN,33.12,27/02/2026 15:05
TG012_12089_66644_01336_012_20260227133237_91.13.BIN,45.91,27/02/2026 22:59
TG012_12089_66644_01337_012_20260227225721_91.13.BIN,38.14,27/02/2026 22:59
TG012_12090_66253_00198_012_20260227051708_91.13.BIN,3.65,27/02/2026 05:18
TG012_12090_66253_00199_012_20260227051806_91.13.BIN,1.45,27/02/2026 05:18
TG012_12090_66253_00200_012_20260227181007_91.13.BIN,48.72,27/02/2026 18:10
TG012_12091_67010_01274_012_20260227122838_91.13.BIN,31.71,27/02/2026 19:48
