Arquivo,Tamanho (KB),Data Modificação
TG012_12089_66644_01263_012_20260109002615_91.13.BIN,20.98,09/01/2026 00:41
TG132_300218_66567_01078_132_20260109003131_91.13.BIN,24.95,09/01/2026 00:32
TG132_300232_66955_01063_132_20260109000007_91.13.BIN,54.40,09/01/2026 00:04
TG132_300241_68275_00932_132_20260109003651_91.13.BIN,6.47,09/01/2026 00:47
TG132_300283_66107_00919_132_20260109003039_91.13.BIN,43.70,09/01/2026 00:31
TG012_12001_67461_01070_012_20260109204107_91.13.BIN,77.52,09/01/2026 20:40
TG012_12002_66149_01384_012_20260109150323_91.13.BIN,44.90,09/01/2026 23:46
TG012_12002_66149_01385_012_20260109234828_91.13.BIN,37.88,09/01/2026 23:46
TG012_12003_67797_00761_012_20260109145233_91.13.BIN,34.28,09/01/2026 14:52
TG012_12003_67797_00762_012_20260109202433_91.13.BIN,5.75,09/01/2026 20:24
TG012_12005_66701_01184_012_20260109132650_91.13.BIN,28.84,09/01/2026 19:13
TG012_12005_66701_01185_012_20260109190051_91.13.BIN,10.06,09/01/2026 19:13
TG012_12080_66877_00405_012_20260109130118_91.13.BIN,58.98,09/01/2026 23:05
TG012_12080_66877_00406_012_20260109230616_91.13.BIN,52.55,09/01/2026 23:05
TG012_12081_66140_00839_012_20260109180440_91.13.BIN,57.04,09/01/2026 18:03
TG012_12084_66232_00904_012_20260109140639_91.13.BIN,43.71,09/01/2026 14:06
TG012_12084_66232_00905_012_20260109234136_91.13.BIN,36.55,09/01/2026 23:42
TG012_12087_66906_01113_012_20260109121616_91.13.BIN,45.36,09/01/2026 12:17
TG012_12088_66176_01063_012_20260109130726_91.13.BIN,56.41,10/01/2026 02:08
TG012_12090_67104_00747_012_20260109124615_91.13.BIN,37.11,09/01/2026 21:11
TG012_12090_67104_00748_012_20260109210504_91.13.BIN,31.36,09/01/2026 21:11
TG012_12092_66669_01029_012_20260109132105_91.13.BIN,60.72,09/01/2026 22:24
TG012_12092_66669_01030_012_20260109222518_91.13.BIN,50.81,09/01/2026 22:24
TG012_12093_67628_00775_012_20260109190240_91.13.BIN,77.51,09/01/2026 19:02
TG012_12095_67089_00706_012_20260109184834_91.13.BIN,52.19,09/01/2026 18:47
TG024_24011_66289_01375_024_20260109124154_91.13.BIN,29.00,09/01/2026 21:52
TG024_24011_66289_01376_024_20260109215302_91.13.BIN,16.18,09/01/2026 21:52
TG132_300201_67121_01072_132_20260109203517_91.13.BIN,52.75,09/01/2026 20:34
TG132_300202_66109_01208_132_20260109115610_91.13.BIN,39.34,09/01/2026 19:32
TG132_300202_66109_01209_132_20260109192549_91.13.BIN,43.06,09/01/2026 19:32
TG132_300203_66448_01039_132_20260109130338_91.13.BIN,34.11,09/01/2026 20:35
TG132_300203_66448_01040_132_20260109203558_91.13.BIN,42.14,09/01/2026 20:35
TG132_300204_67414_00966_132_20260109121007_91.13.BIN,45.19,09/01/2026 21:11
TG132_300204_67414_00967_132_20260109211205_91.13.BIN,39.37,09/01/2026 21:11
TG132_300205_66339_01191_132_20260109190308_91.13.BIN,64.39,09/01/2026 19:20
TG132_300206_66915_01389_132_20260109035619_91.13.BIN,2.65,09/01/2026 19:52
TG132_300206_66915_01390_132_20260109124551_91.13.BIN,73.23,09/01/2026 19:52
TG132_300206_66915_01391_132_20260109195330_91.13.BIN,38.68,09/01/2026 19:52
TG132_300207_66887_01150_132_20260109205217_91.13.BIN,86.18,09/01/2026 20:51
TG132_300208_66684_01088_132_20260109061243_91.13.BIN,8.06,09/01/2026 06:13
TG132_300208_66684_01089_132_20260109200127_91.13.BIN,78.24,09/01/2026 20:05
TG132_300214_66137_01185_132_20260109125127_91.13.BIN,30.15,09/01/2026 21:25
TG132_300214_66137_01186_132_20260109212217_91.13.BIN,38.30,09/01/2026 21:25
TG132_300215_67515_01026_132_20260109051907_91.13.BIN,3.29,09/01/2026 05:19
TG132_300215_67515_01027_132_20260109132134_91.13.BIN,42.35,09/01/2026 14:32
TG132_300215_67515_01028_132_20260109143336_91.13.BIN,4.04,09/01/2026 14:32
TG132_300216_66773_00921_132_20260109133326_91.13.BIN,53.55,09/01/2026 22:41
TG132_300216_66773_00922_132_20260109224222_91.13.BIN,33.14,09/01/2026 22:41
TG132_300218_66567_01079_132_20260109073240_91.13.BIN,14.07,09/01/2026 07:32
TG132_300219_66700_01022_132_20260109185921_91.13.BIN,26.31,09/01/2026 18:58
TG132_300220_66160_01064_132_20260109140711_91.13.BIN,34.21,09/01/2026 22:56
TG132_300220_66160_01065_132_20260109225650_91.13.BIN,29.54,09/01/2026 22:56
TG132_300221_67632_01281_132_20260109222303_91.13.BIN,21.77,09/01/2026 22:22
TG132_300223_66261_00745_132_20260109115822_91.13.BIN,26.05,09/01/2026 18:53
TG132_300223_66261_00746_132_20260109185422_91.13.BIN,12.29,09/01/2026 18:53
TG132_300224_66377_01118_132_20260109143901_91.13.BIN,35.75,09/01/2026 14:37
TG132_300224_66377_01119_132_20260109191210_91.13.BIN,21.31,09/01/2026 19:42
TG132_300225_66903_00317_132_20260109123529_91.13.BIN,25.62,09/01/2026 12:35
TG132_300226_66171_01170_132_20260109132214_91.13.BIN,27.85,09/01/2026 23:42
TG132_300226_66171_01171_132_20260109234408_91.13.BIN,11.40,09/01/2026 23:42
TG132_300227_66861_00717_132_20260109070341_91.13.BIN,20.21,09/01/2026 07:03
TG132_300229_67002_00989_132_20260109102442_91.13.BIN,21.06,09/01/2026 10:26
TG132_300229_67002_00990_132_20260109210152_91.13.BIN,28.49,09/01/2026 21:02
TG132_300230_67103_00806_132_20260109125602_91.13.BIN,44.70,09/01/2026 21:29
TG132_300230_67103_00807_132_20260109213024_91.13.BIN,57.05,09/01/2026 21:29
TG132_300231_67039_01184_132_20260109143428_91.13.BIN,66.61,09/01/2026 19:30
TG132_300231_67039_01185_132_20260109180010_91.13.BIN,8.57,09/01/2026 19:30
TG132_300232_66955_01064_132_20260109145510_91.13.BIN,36.11,09/01/2026 23:04
TG132_300232_66955_01065_132_20260109230519_91.13.BIN,38.12,09/01/2026 23:04
TG132_300233_67656_00912_132_20260109134234_91.13.BIN,44.01,09/01/2026 19:59
TG132_300233_67656_00913_132_20260109195958_91.13.BIN,32.00,09/01/2026 19:59
TG132_300234_66526_00454_132_20260109191026_91.13.BIN,73.93,09/01/2026 19:09
TG132_300235_66131_01224_132_20260109160755_91.13.BIN,44.65,09/01/2026 23:49
TG132_300235_66131_01225_132_20260109235117_91.13.BIN,24.50,09/01/2026 23:49
TG132_300236_66754_01101_132_20260109125403_91.13.BIN,44.80,09/01/2026 17:10
TG132_300236_66754_01102_132_20260109171121_91.13.BIN,19.45,09/01/2026 17:10
TG132_300237_66649_01019_132_20260109151324_91.13.BIN,41.26,09/01/2026 23:14
TG132_300237_66649_01020_132_20260109231605_91.13.BIN,38.88,09/01/2026 23:14
TG132_300238_66257_00981_132_20260109121418_91.13.BIN,38.37,09/01/2026 21:15
TG132_300238_66257_00982_132_20260109211558_91.13.BIN,51.57,09/01/2026 21:15
TG132_300239_66227_00867_132_20260109145801_91.13.BIN,34.93,09/01/2026 15:10
TG132_300239_66227_00868_132_20260109232341_91.13.BIN,53.85,09/01/2026 23:25
TG132_300240_66783_01246_132_20260109143025_91.13.BIN,47.26,09/01/2026 22:31
TG132_300240_66783_01247_132_20260109223150_91.13.BIN,43.42,09/01/2026 22:31
TG132_300241_68275_00933_132_20260109183832_91.13.BIN,41.50,09/01/2026 18:37
TG132_300242_66963_01383_132_20260109115554_91.13.BIN,32.00,09/01/2026 18:59
TG132_300242_66963_01384_132_20260109190020_91.13.BIN,43.31,09/01/2026 18:59
