Arquivo,Tamanho (KB),Data Modificação
TG012_12087_66906_01060_012_20251115002838_91.13.BIN,37.18,15/11/2025 00:28
TG132_300218_66289_01316_132_20251115002444_91.13.BIN,17.19,15/11/2025 00:24
TG132_300235_66131_01122_132_20251115000728_91.13.BIN,23.05,15/11/2025 00:08
TG132_300240_66783_01147_132_20251115002011_91.13.BIN,47.94,15/11/2025 00:20
TG132_300241_68275_00847_132_20251115000225_91.13.BIN,54.09,15/11/2025 00:04
TG132_300284_67108_01232_132_20251115002008_91.13.BIN,37.21,15/11/2025 00:22
TG012_12002_66221_01269_012_20251115145356_91.13.BIN,10.56,15/11/2025 15:01
TG012_12003_67103_00737_012_20251115100405_91.13.BIN,22.37,15/11/2025 10:03
TG012_12005_66701_01119_012_20251115065741_91.13.BIN,3.53,16/11/2025 00:32
TG012_12005_66701_01120_012_20251115173944_91.13.BIN,28.35,16/11/2025 00:34
TG012_12080_66877_00321_012_20251115124602_91.13.BIN,46.84,15/11/2025 21:09
TG012_12080_66877_00322_012_20251115211034_91.13.BIN,29.75,15/11/2025 21:09
TG012_12081_66140_00781_012_20251115123529_91.13.BIN,40.49,15/11/2025 12:34
TG012_12083_66253_00133_012_20251115065057_91.13.BIN,5.68,15/11/2025 08:14
TG012_12087_66906_01061_012_20251115123811_91.13.BIN,58.24,15/11/2025 21:59
TG012_12087_66906_01062_012_20251115220104_91.13.BIN,31.30,15/11/2025 21:59
TG012_12088_66176_00996_012_20251115140701_91.13.BIN,49.32,15/11/2025 14:07
TG012_12090_66175_00891_012_20251115135129_91.13.BIN,21.49,15/11/2025 13:51
TG012_12091_67010_01138_012_20251115092058_91.13.BIN,43.51,15/11/2025 09:20
TG012_12092_66669_00934_012_20251115140915_91.13.BIN,47.94,15/11/2025 20:44
TG012_12092_66669_00935_012_20251115204454_91.13.BIN,24.53,15/11/2025 20:44
TG012_12093_67628_00721_012_20251115071930_91.13.BIN,3.50,15/11/2025 07:20
TG012_12093_67628_00722_012_20251115133309_91.13.BIN,27.99,15/11/2025 13:33
TG024_24004_66763_00647_024_20251115144432_91.13.BIN,12.21,15/11/2025 14:44
