Arquivo,Tamanho (KB),Data Modificação
TG012_12083_66253_00170_012_20251206002252_91.13.BIN,23.24,06/12/2025 00:24
TG132_300207_66887_01098_132_20251206000044_91.13.BIN,70.95,06/12/2025 00:01
TG132_300235_66131_01162_132_20251206000353_91.13.BIN,40.80,06/12/2025 00:04
TG132_300259_66687_00500_132_20251206002425_91.13.BIN,4.01,06/12/2025 00:24
TG132_300269_66644_01237_132_20251206000058_91.13.BIN,28.84,06/12/2025 00:17
TG132_300283_66107_00867_132_20251206003802_91.13.BIN,25.84,06/12/2025 00:38
TG132_300284_67108_01267_132_20251206000222_91.13.BIN,47.80,06/12/2025 00:03
TG012_12001_67461_01024_012_20251206140627_91.13.BIN,46.30,06/12/2025 14:06
TG012_12003_67797_00714_012_20251206135648_91.13.BIN,37.57,06/12/2025 13:57
TG012_12005_66701_01145_012_20251206133113_91.13.BIN,45.77,06/12/2025 13:31
TG012_12080_66877_00359_012_20251206130644_91.13.BIN,39.33,06/12/2025 22:18
TG012_12080_66877_00360_012_20251206221746_91.13.BIN,31.86,06/12/2025 22:18
TG012_12081_66140_00805_012_20251206143735_91.13.BIN,52.55,06/12/2025 14:37
TG012_12083_66253_00171_012_20251206140430_91.13.BIN,32.31,06/12/2025 21:23
TG012_12083_66253_00172_012_20251206212256_91.13.BIN,17.75,06/12/2025 21:23
TG012_12086_66729_01106_012_20251206145845_91.13.BIN,39.62,06/12/2025 23:15
TG012_12086_66729_01107_012_20251206231437_91.13.BIN,35.93,06/12/2025 23:15
TG012_12087_66906_01078_012_20251206140428_91.13.BIN,44.21,06/12/2025 14:04
TG012_12088_66176_01020_012_20251206062333_91.13.BIN,3.49,06/12/2025 06:23
TG012_12089_66127_01067_012_20251206154333_91.13.BIN,33.23,06/12/2025 15:44
TG012_12091_67010_01161_012_20251206124343_91.13.BIN,33.74,06/12/2025 12:43
TG012_12092_66669_00969_012_20251206132956_91.13.BIN,56.08,06/12/2025 22:56
TG012_12092_66669_00970_012_20251206225623_91.13.BIN,25.00,06/12/2025 22:56
TG012_12093_67628_00735_012_20251206150245_91.13.BIN,48.02,06/12/2025 15:03
TG012_12095_67089_00676_012_20251206152929_91.13.BIN,51.45,06/12/2025 15:29
TG024_24004_66763_00670_024_20251206132159_91.13.BIN,25.37,06/12/2025 13:22
TG024_24016_66266_01057_024_20251206130605_91.13.BIN,40.69,07/12/2025 00:38
TG132_300201_67121_01030_132_20251206174818_91.13.BIN,55.53,06/12/2025 17:48
TG132_300204_66149_01366_132_20251206122337_91.13.BIN,61.26,06/12/2025 20:02
TG132_300204_66149_01367_132_20251206200204_91.13.BIN,50.92,06/12/2025 20:02
TG132_300205_66339_01138_132_20251206134036_91.13.BIN,46.46,06/12/2025 13:40
TG132_300205_66339_01139_132_20251206222835_91.13.BIN,19.24,06/12/2025 23:17
TG132_300206_66915_01328_132_20251206161726_91.13.BIN,87.93,06/12/2025 23:27
TG132_300206_66915_01329_132_20251206232651_91.13.BIN,25.26,06/12/2025 23:27
TG132_300207_66887_01099_132_20251206141305_91.13.BIN,39.90,06/12/2025 14:13
TG132_300207_66887_01100_132_20251206150138_91.13.BIN,2.53,06/12/2025 23:46
TG132_300207_66887_01101_132_20251206234549_91.13.BIN,85.58,06/12/2025 23:46
TG132_300213_66788_00780_132_20251206112256_91.13.BIN,32.79,06/12/2025 11:23
TG132_300213_66788_00781_132_20251206140343_91.13.BIN,3.12,06/12/2025 14:03
TG132_300216_66773_00860_132_20251206140907_91.13.BIN,35.65,06/12/2025 14:09
TG132_300219_66700_00990_132_20251206135539_91.13.BIN,24.10,06/12/2025 13:56
TG132_300220_66160_01009_132_20251206135732_91.13.BIN,39.14,06/12/2025 23:08
TG132_300220_66160_01010_132_20251206230751_91.13.BIN,19.97,06/12/2025 23:08
TG132_300223_66261_00701_132_20251206140423_91.13.BIN,35.30,06/12/2025 14:04
TG132_300223_66261_00702_132_20251206215713_91.13.BIN,20.41,06/12/2025 21:57
TG132_300225_66903_00270_132_20251206134658_91.13.BIN,41.71,06/12/2025 21:53
TG132_300225_66903_00271_132_20251206215246_91.13.BIN,35.55,06/12/2025 21:53
TG132_300226_66171_01124_132_20251206141038_91.13.BIN,21.23,06/12/2025 14:10
TG132_300226_66171_01125_132_20251206234229_91.13.BIN,18.98,06/12/2025 23:42
TG132_300228_66189_00945_132_20251206135153_91.13.BIN,25.08,06/12/2025 21:26
TG132_300228_66189_00946_132_20251206212547_91.13.BIN,12.37,06/12/2025 21:26
TG132_300229_67002_00959_132_20251206160259_91.13.BIN,36.03,07/12/2025 00:01
TG132_300230_66448_01023_132_20251206143636_91.13.BIN,49.19,06/12/2025 23:10
TG132_300230_66448_01024_132_20251206230943_91.13.BIN,57.34,06/12/2025 23:10
TG132_300231_67039_01125_132_20251206132912_91.13.BIN,35.28,06/12/2025 13:31
TG132_300231_67039_01126_132_20251206133047_91.13.BIN,2.27,06/12/2025 13:31
TG132_300231_67039_01127_132_20251206224145_91.13.BIN,28.14,06/12/2025 22:42
TG132_300233_67656_00878_132_20251206160559_91.13.BIN,48.62,06/12/2025 16:26
TG132_300234_66526_00419_132_20251206142604_91.13.BIN,36.15,06/12/2025 23:25
TG132_300234_66526_00420_132_20251206231030_91.13.BIN,31.72,06/12/2025 23:25
TG132_300235_66131_01163_132_20251206155849_91.13.BIN,79.07,07/12/2025 00:01
TG132_300237_66649_00962_132_20251206151337_91.13.BIN,47.47,06/12/2025 23:19
TG132_300237_66649_00963_132_20251206231912_91.13.BIN,41.37,06/12/2025 23:19
TG132_300238_66257_00947_132_20251206142734_91.13.BIN,55.89,06/12/2025 14:27
TG132_300240_66783_01184_132_20251206135525_91.13.BIN,58.42,06/12/2025 21:44
TG132_300240_66783_01185_132_20251206214410_91.13.BIN,27.01,06/12/2025 21:44
TG132_300242_66963_01335_132_20251206133626_91.13.BIN,51.77,06/12/2025 21:32
TG132_300242_66963_01336_132_20251206211516_91.13.BIN,25.20,06/12/2025 21:32
TG132_300244_67476_00759_132_20251206211354_91.13.BIN,28.96,06/12/2025 21:14
TG132_300245_67783_01317_132_20251206132917_91.13.BIN,36.32,06/12/2025 21:57
TG132_300245_67783_01318_132_20251206215729_91.13.BIN,12.66,06/12/2025 21:57
TG132_300246_66893_00898_132_20251206050854_91.13.BIN,3.65,06/12/2025 05:09
TG132_300246_66893_00899_132_20251206114214_91.13.BIN,15.95,06/12/2025 11:44
TG132_300248_66699_00138_132_20251206165429_91.13.BIN,49.94,06/12/2025 17:01
TG132_300253_67662_00842_132_20251206175142_91.13.BIN,56.85,06/12/2025 17:52
TG132_300255_66283_00976_132_20251206141704_91.13.BIN,27.45,06/12/2025 20:36
TG132_300255_66283_00977_132_20251206202612_91.13.BIN,12.81,06/12/2025 20:36
TG132_300256_66138_01160_132_20251206131821_91.13.BIN,30.20,06/12/2025 13:18
TG132_300258_67015_00779_132_20251206113939_91.13.BIN,26.43,06/12/2025 11:42
TG132_300259_66687_00501_132_20251206074618_91.13.BIN,3.00,06/12/2025 10:28
TG132_300259_66687_00502_132_20251206102814_91.13.BIN,17.51,06/12/2025 10:28
TG132_300262_67782_01265_132_20251206052847_91.13.BIN,2.96,06/12/2025 05:28
TG132_300262_67782_01266_132_20251206120050_91.13.BIN,32.99,06/12/2025 12:02
TG132_300262_67782_01267_132_20251206163447_91.13.BIN,8.05,06/12/2025 16:35
TG132_300263_66303_00816_132_20251206113830_91.13.BIN,35.38,06/12/2025 20:17
TG132_300263_66303_00817_132_20251206201644_91.13.BIN,45.87,06/12/2025 20:17
TG132_300264_67036_01236_132_20251206145305_91.13.BIN,31.97,06/12/2025 22:55
TG132_300264_67036_01237_132_20251206225450_91.13.BIN,33.06,06/12/2025 22:55
TG132_300266_66945_01054_132_20251206124810_91.13.BIN,64.75,06/12/2025 23:04
TG132_300266_66945_01055_132_20251206230339_91.13.BIN,52.33,06/12/2025 23:04
TG132_300268_67902_01124_132_20251206130015_91.13.BIN,41.68,06/12/2025 21:29
TG132_300268_67902_01125_132_20251206212857_91.13.BIN,48.42,06/12/2025 21:29
TG132_300270_66299_01135_132_20251206141407_91.13.BIN,51.61,06/12/2025 14:15
TG132_300271_66647_01252_132_20251206134335_91.13.BIN,53.33,06/12/2025 21:30
TG132_300271_66647_01253_132_20251206212958_91.13.BIN,41.33,06/12/2025 21:30
TG132_300272_66978_01269_132_20251206125748_91.13.BIN,50.69,06/12/2025 12:58
TG132_300272_66978_01270_132_20251206215843_91.13.BIN,13.36,06/12/2025 21:59
TG132_300273_66349_01036_132_20251206153903_91.13.BIN,50.30,06/12/2025 15:40
TG132_300274_66201_00897_132_20251206111504_91.13.BIN,30.55,06/12/2025 19:58
TG132_300274_66201_00898_132_20251206195832_91.13.BIN,43.21,06/12/2025 19:58
