Arquivo,Tamanho (KB),Data Modificação
TG012_12083_66253_00180_012_20251213002011_91.13.BIN,21.80,13/12/2025 00:20
TG132_300207_66887_01111_132_20251213000416_91.13.BIN,82.77,13/12/2025 00:03
TG132_300218_66567_01057_132_20251213001807_91.13.BIN,22.83,13/12/2025 00:17
TG132_300235_66131_01175_132_20251213000030_91.13.BIN,26.98,12/12/2025 23:59
TG132_300276_68278_01167_132_20251213001558_91.13.BIN,44.04,13/12/2025 00:15
TG132_300283_66107_00879_132_20251213002046_91.13.BIN,78.10,13/12/2025 00:20
TG132_300284_67108_01277_132_20251213000913_91.13.BIN,33.27,13/12/2025 00:10
TG012_12001_67461_01035_012_20251213141039_91.13.BIN,28.62,13/12/2025 14:10
TG012_12002_66221_01318_012_20251213141152_91.13.BIN,69.92,13/12/2025 23:11
TG012_12002_66221_01319_012_20251213225226_91.13.BIN,53.46,13/12/2025 23:11
TG012_12005_66701_01152_012_20251213132853_91.13.BIN,50.84,13/12/2025 13:40
TG012_12081_66140_00810_012_20251213141315_91.13.BIN,31.19,13/12/2025 14:37
TG012_12083_66253_00181_012_20251213131013_91.13.BIN,35.51,14/12/2025 00:31
TG012_12086_66729_01117_012_20251213142851_91.13.BIN,40.86,13/12/2025 23:30
TG012_12086_66729_01118_012_20251213232941_91.13.BIN,32.94,13/12/2025 23:30
TG012_12089_66127_01073_012_20251213145457_91.13.BIN,37.35,13/12/2025 14:55
TG012_12090_66175_00921_012_20251213135412_91.13.BIN,78.64,13/12/2025 13:54
TG012_12092_66669_00980_012_20251213131839_91.13.BIN,45.19,13/12/2025 22:31
TG012_12092_66669_00981_012_20251213222947_91.13.BIN,37.73,13/12/2025 22:31
TG012_12093_67628_00740_012_20251213142949_91.13.BIN,38.79,13/12/2025 14:30
TG012_12095_67089_00682_012_20251213154131_91.13.BIN,42.16,13/12/2025 15:41
TG024_24011_66673_00927_024_20251213124046_91.13.BIN,31.67,13/12/2025 21:54
TG024_24011_66673_00928_024_20251213215321_91.13.BIN,19.40,13/12/2025 21:54
TG024_24016_66266_01069_024_20251213140157_91.13.BIN,36.20,13/12/2025 14:01
TG132_200228_66189_00957_132_20251213131628_91.13.BIN,26.07,13/12/2025 13:16
TG132_300201_67121_01037_132_20251213180901_91.13.BIN,18.14,13/12/2025 18:10
TG132_300202_66109_01169_132_20251213093735_91.13.BIN,21.96,13/12/2025 22:50
TG132_300202_66109_01170_132_20251213145437_91.13.BIN,23.68,13/12/2025 22:50
TG132_300202_66109_01171_132_20251213224818_91.13.BIN,35.92,13/12/2025 22:50
TG132_300204_67414_00920_132_20251213121735_91.13.BIN,35.46,13/12/2025 19:53
TG132_300204_67414_00921_132_20251213195210_91.13.BIN,39.14,13/12/2025 19:53
TG132_300205_66339_01148_132_20251213131904_91.13.BIN,52.23,13/12/2025 13:19
TG132_300206_66915_01343_132_20251213161809_91.13.BIN,102.31,13/12/2025 23:26
TG132_300206_66915_01344_132_20251213232505_91.13.BIN,31.58,13/12/2025 23:26
TG132_300207_66887_01112_132_20251213152429_91.13.BIN,64.84,14/12/2025 00:06
TG132_300212_67731_01283_132_20251213124524_91.13.BIN,29.83,13/12/2025 12:45
TG132_300213_66788_00788_132_20251213115238_91.13.BIN,43.48,13/12/2025 11:52
TG132_300214_66137_01144_132_20251213135557_91.13.BIN,39.27,13/12/2025 21:18
TG132_300214_66137_01145_132_20251213135826_91.13.BIN,1.61,13/12/2025 21:18
TG132_300214_66137_01146_132_20251213211701_91.13.BIN,30.30,13/12/2025 21:18
TG132_300216_66773_00872_132_20251213142805_91.13.BIN,36.62,13/12/2025 21:35
TG132_300216_66773_00873_132_20251213213403_91.13.BIN,19.84,13/12/2025 21:35
TG132_300219_66700_00999_132_20251213141149_91.13.BIN,27.50,13/12/2025 14:12
TG132_300223_66261_00714_132_20251213055251_91.13.BIN,3.56,13/12/2025 05:53
TG132_300224_66377_01093_132_20251213082531_91.13.BIN,16.88,13/12/2025 08:31
TG132_300226_66171_01135_132_20251213151600_91.13.BIN,30.38,13/12/2025 23:45
TG132_300226_66171_01136_132_20251213234324_91.13.BIN,20.97,13/12/2025 23:46
TG132_300227_66861_00700_132_20251213095251_91.13.BIN,13.47,13/12/2025 09:53
TG132_300229_67002_00968_132_20251213155506_91.13.BIN,50.28,13/12/2025 21:50
TG132_300229_67002_00969_132_20251213214830_91.13.BIN,28.54,13/12/2025 21:50
TG132_300231_67039_01140_132_20251213133613_91.13.BIN,45.22,13/12/2025 13:36
TG132_300231_67039_01141_132_20251213222410_91.13.BIN,23.86,13/12/2025 22:25
TG132_300232_66955_01033_132_20251213142527_91.13.BIN,39.68,13/12/2025 14:25
TG132_300232_66955_01034_132_20251213235631_91.13.BIN,28.89,14/12/2025 00:00
TG132_300233_67656_00884_132_20251213140123_91.13.BIN,67.23,13/12/2025 14:18
TG132_300234_66526_00427_132_20251213143636_91.13.BIN,15.82,13/12/2025 14:37
TG132_300235_66131_01176_132_20251213141844_91.13.BIN,71.71,13/12/2025 15:00
TG132_300236_66754_01063_132_20251213055633_91.13.BIN,3.58,13/12/2025 05:56
TG132_300237_66649_00976_132_20251213151733_91.13.BIN,60.86,13/12/2025 23:10
TG132_300237_66649_00977_132_20251213230823_91.13.BIN,35.35,13/12/2025 23:10
TG132_300238_66257_00953_132_20251213142453_91.13.BIN,52.45,13/12/2025 14:26
TG132_300239_66227_00823_132_20251213143138_91.13.BIN,52.77,13/12/2025 15:32
TG132_300240_66783_01194_132_20251213063437_91.13.BIN,2.98,13/12/2025 06:38
TG132_300241_68275_00888_132_20251213213132_91.13.BIN,30.16,13/12/2025 21:33
TG132_300242_66963_01347_132_20251213212916_91.13.BIN,33.31,13/12/2025 21:31
TG132_300244_67476_00771_132_20251213131456_91.13.BIN,49.05,13/12/2025 23:16
TG132_300244_67476_00772_132_20251213231445_91.13.BIN,44.91,13/12/2025 23:16
TG132_300245_66353_00061_132_20251213135241_91.13.BIN,21.61,13/12/2025 13:52
TG132_300246_66893_00907_132_20251213115522_91.13.BIN,22.26,13/12/2025 11:54
TG132_300248_66699_00144_132_20251213165636_91.13.BIN,55.06,13/12/2025 17:10
TG132_300249_66933_00791_132_20251213122349_91.13.BIN,37.09,13/12/2025 12:23
TG132_300252_67140_00817_132_20251213142132_91.13.BIN,45.36,13/12/2025 14:32
TG132_300254_66305_00970_132_20251213152055_91.13.BIN,57.35,13/12/2025 15:21
TG132_300254_66305_00971_132_20251213211106_91.13.BIN,15.60,13/12/2025 21:12
TG132_300256_66138_01169_132_20251213143942_91.13.BIN,37.82,13/12/2025 20:24
TG132_300256_66138_01170_132_20251213202353_91.13.BIN,27.99,13/12/2025 20:24
TG132_300257_66116_00770_132_20251213134820_91.13.BIN,12.64,13/12/2025 21:54
TG132_300257_66116_00771_132_20251213135041_91.13.BIN,1.96,13/12/2025 21:54
TG132_300257_66116_00772_132_20251213214903_91.13.BIN,12.02,13/12/2025 21:54
TG132_300258_67015_00788_132_20251213132419_91.13.BIN,33.68,13/12/2025 13:23
TG132_300259_66687_00509_132_20251213124450_91.13.BIN,18.15,13/12/2025 12:44
TG132_300262_67782_01277_132_20251213140520_91.13.BIN,46.04,13/12/2025 22:06
TG132_300262_67782_01278_132_20251213220548_91.13.BIN,19.67,13/12/2025 22:06
TG132_300263_66303_00826_132_20251213140953_91.13.BIN,37.37,13/12/2025 14:09
TG132_300263_66303_00827_132_20251213224136_91.13.BIN,25.43,13/12/2025 22:43
TG132_300265_66241_00883_132_20251213125740_91.13.BIN,36.34,13/12/2025 12:57
TG132_300266_66945_01067_132_20251213124102_91.13.BIN,54.64,13/12/2025 23:30
TG132_300266_66945_01068_132_20251213232932_91.13.BIN,52.43,13/12/2025 23:30
TG132_300267_66165_01180_132_20251213141354_91.13.BIN,53.43,13/12/2025 14:13
TG132_300267_66165_01181_132_20251213220100_91.13.BIN,14.59,13/12/2025 22:05
TG132_300268_67902_01131_132_20251213173031_91.13.BIN,76.12,13/12/2025 23:15
TG132_300268_67902_01132_132_20251213230404_91.13.BIN,27.04,13/12/2025 23:15
TG132_300269_66630_01101_132_20251213220612_91.13.BIN,4.50,13/12/2025 22:06
TG132_300270_66299_01143_132_20251213143100_91.13.BIN,47.95,13/12/2025 14:31
TG132_300271_66647_01265_132_20251213140231_91.13.BIN,58.88,13/12/2025 21:47
TG132_300271_66647_01266_132_20251213214531_91.13.BIN,50.56,13/12/2025 21:47
TG132_300273_66349_01048_132_20251213173620_91.13.BIN,55.16,13/12/2025 17:40
TG132_300274_66201_00905_132_20251213111126_91.13.BIN,33.50,13/12/2025 19:30
TG132_300274_66201_00906_132_20251213191307_91.13.BIN,55.79,13/12/2025 19:30
TG132_300274_66201_00907_132_20251213191843_91.13.BIN,1.65,13/12/2025 19:30
TG132_300275_67580_01303_132_20251213125522_91.13.BIN,35.14,13/12/2025 12:55
TG132_300275_67580_01304_132_20251213220929_91.13.BIN,25.29,13/12/2025 22:11
TG132_300276_68278_01168_132_20251213125218_91.13.BIN,67.99,13/12/2025 22:04
TG132_300276_68278_01169_132_20251213220319_91.13.BIN,62.31,13/12/2025 22:04
TG132_300277_67060_01262_132_20251213143502_91.13.BIN,59.92,13/12/2025 14:34
TG132_300278_68303_01036_132_20251213140210_91.13.BIN,29.69,13/12/2025 22:20
TG132_300278_68303_01037_132_20251213221233_91.13.BIN,21.15,13/12/2025 22:20
TG132_300280_67384_00743_132_20251213143354_91.13.BIN,47.29,13/12/2025 14:49
TG132_300281_66885_01348_132_20251213164956_91.13.BIN,3.90,13/12/2025 16:50
TG132_300282_66268_00609_132_20251213121610_91.13.BIN,50.79,13/12/2025 18:52
TG132_300282_66268_00610_132_20251213185131_91.13.BIN,26.36,13/12/2025 18:52
TG132_300283_66107_00880_132_20251213134146_91.13.BIN,43.29,13/12/2025 13:42
TG132_300284_67108_01278_132_20251213224531_91.13.BIN,38.16,13/12/2025 22:49
TG132_300285_66584_01345_132_20251213121947_91.13.BIN,38.91,13/12/2025 12:19
TG132_300285_66584_01346_132_20251213231838_91.13.BIN,37.32,13/12/2025 23:20
TG132_300286_66209_00964_132_20251213132911_91.13.BIN,69.52,13/12/2025 22:16
