Arquivo,Tamanho (KB),Data Modificação
TG012_12002_66221_01264_012_20251113000148_91.13.BIN,42.91,13/11/2025 00:04
TG012_12083_66253_00131_012_20251113002459_91.13.BIN,27.80,13/11/2025 00:24
TG132_300218_66289_01312_132_20251113002527_91.13.BIN,21.42,13/11/2025 00:28
TG132_300232_66955_00999_132_20251113000217_91.13.BIN,38.03,13/11/2025 00:02
TG132_300283_67632_01218_132_20251113002512_91.13.BIN,42.07,13/11/2025 00:26
TG132_300284_67108_01227_132_20251113001812_91.13.BIN,36.22,13/11/2025 00:19
TG012_12001_67461_01002_012_20251113204141_91.13.BIN,91.61,13/11/2025 20:41
TG012_12002_66221_01265_012_20251113151304_91.13.BIN,37.04,14/11/2025 00:20
TG012_12002_66221_01266_012_20251113235237_91.13.BIN,47.96,14/11/2025 00:20
TG012_12003_67103_00734_012_20251113212215_91.13.BIN,42.49,13/11/2025 21:23
TG012_12005_66701_01117_012_20251113184904_91.13.BIN,46.91,13/11/2025 18:49
TG012_12080_66877_00317_012_20251113124826_91.13.BIN,59.68,13/11/2025 22:55
TG012_12080_66877_00318_012_20251113225508_91.13.BIN,53.52,13/11/2025 22:55
TG012_12081_66140_00779_012_20251113190147_91.13.BIN,61.67,13/11/2025 19:01
TG012_12083_66253_00132_012_20251113121445_91.13.BIN,31.87,13/11/2025 12:15
TG012_12084_66232_00806_012_20251113140751_91.13.BIN,53.21,13/11/2025 23:39
TG012_12084_66232_00807_012_20251113233945_91.13.BIN,38.27,13/11/2025 23:39
TG012_12086_66729_01073_012_20251113073138_91.13.BIN,27.10,13/11/2025 15:31
TG012_12086_66729_01074_012_20251113153041_91.13.BIN,18.78,13/11/2025 15:31
TG012_12087_66906_01056_012_20251113124000_91.13.BIN,44.66,13/11/2025 21:52
TG012_12087_66906_01057_012_20251113215051_91.13.BIN,35.44,13/11/2025 21:52
TG012_12087_66906_01058_012_20251113215154_91.13.BIN,0.97,13/11/2025 21:52
TG012_12088_66176_00994_012_20251113183958_91.13.BIN,56.30,13/11/2025 18:40
TG012_12089_66127_01041_012_20251113203102_91.13.BIN,52.72,13/11/2025 20:31
TG012_12090_66175_00889_012_20251113180632_91.13.BIN,89.95,13/11/2025 18:06
TG012_12091_67010_01135_012_20251113175921_91.13.BIN,65.24,13/11/2025 17:59
TG012_12092_66669_00930_012_20251113152734_91.13.BIN,69.65,13/11/2025 22:55
TG012_12092_66669_00931_012_20251113225549_91.13.BIN,31.16,13/11/2025 22:55
TG012_12093_67628_00719_012_20251113160433_91.13.BIN,59.13,13/11/2025 16:05
TG012_12095_67089_00659_012_20251113172655_91.13.BIN,61.66,13/11/2025 20:23
TG024_24004_66763_00645_024_20251113194741_91.13.BIN,54.53,13/11/2025 19:48
TG024_24016_66266_01015_024_20251113124056_91.13.BIN,42.35,13/11/2025 12:41
TG024_24016_66266_01016_024_20251113200131_91.13.BIN,18.62,13/11/2025 20:01
TG132_300201_67121_01005_132_20251113205648_91.13.BIN,68.29,13/11/2025 20:58
TG132_300202_66109_01135_132_20251113191108_91.13.BIN,93.54,13/11/2025 19:11
TG132_300203_67276_01153_132_20251113091308_91.13.BIN,20.07,13/11/2025 09:13
TG132_300203_67276_01154_132_20251113132640_91.13.BIN,6.99,13/11/2025 13:26
TG132_300203_67276_01155_132_20251113185752_91.13.BIN,29.29,13/11/2025 18:58
TG132_300204_66149_01325_132_20251113155245_91.13.BIN,97.68,13/11/2025 23:01
TG132_300204_66149_01326_132_20251113230144_91.13.BIN,54.21,13/11/2025 23:01
TG132_300205_66339_01110_132_20251113194519_91.13.BIN,72.40,13/11/2025 19:45
TG132_300206_66915_01287_132_20251113113134_91.13.BIN,63.26,13/11/2025 19:50
TG132_300206_66915_01288_132_20251113195016_91.13.BIN,83.23,13/11/2025 19:50
TG132_300207_66887_01071_132_20251113143425_91.13.BIN,61.01,13/11/2025 23:24
TG132_300207_66887_01072_132_20251113232432_91.13.BIN,73.83,13/11/2025 23:24
TG132_300208_66684_00976_132_20251113060131_91.13.BIN,7.56,13/11/2025 06:02
TG132_300208_66684_00977_132_20251113073308_91.13.BIN,2.74,13/11/2025 07:33
TG132_300208_66684_00978_132_20251113193906_91.13.BIN,24.27,13/11/2025 19:40
TG132_300212_67731_01236_132_20251113162358_91.13.BIN,36.23,13/11/2025 17:18
TG132_300214_66137_01092_132_20251113135204_91.13.BIN,42.10,13/11/2025 21:03
TG132_300214_66137_01093_132_20251113210304_91.13.BIN,42.97,13/11/2025 21:03
TG132_300215_67515_00952_132_20251113132457_91.13.BIN,45.50,13/11/2025 15:20
TG132_300215_67515_00953_132_20251113152026_91.13.BIN,8.76,13/11/2025 15:20
TG132_300218_66289_01313_132_20251113151004_91.13.BIN,45.50,14/11/2025 00:29
TG132_300219_66700_00969_132_20251113055714_91.13.BIN,3.29,13/11/2025 05:57
TG132_300219_66700_00970_132_20251113193823_91.13.BIN,38.76,13/11/2025 19:39
TG132_300220_66160_00970_132_20251113140119_91.13.BIN,52.65,13/11/2025 23:05
TG132_300220_66160_00971_132_20251113230444_91.13.BIN,28.50,13/11/2025 23:05
TG132_300221_66107_00858_132_20251113064638_91.13.BIN,4.39,13/11/2025 06:50
TG132_300221_66107_00859_132_20251113183857_91.13.BIN,58.33,13/11/2025 18:39
TG132_300223_66261_00665_132_20251113133809_91.13.BIN,51.83,13/11/2025 23:14
TG132_300223_66261_00666_132_20251113231403_91.13.BIN,30.63,13/11/2025 23:14
TG132_300224_66377_01062_132_20251113201349_91.13.BIN,60.54,13/11/2025 20:15
TG132_300225_66903_00236_132_20251113115922_91.13.BIN,25.53,13/11/2025 19:34
TG132_300225_66903_00237_132_20251113193413_91.13.BIN,26.16,13/11/2025 19:34
TG132_300226_66171_01084_132_20251113142452_91.13.BIN,45.22,13/11/2025 14:25
TG132_300228_66189_00902_132_20251113135616_91.13.BIN,46.06,13/11/2025 22:14
