Arquivo,Tamanho (KB),Data Modificação
TG024_24016_66266_01035_024_20251124002658_91.13.BIN,14.66,24/11/2025 00:27
TG132_300202_66109_01148_132_20251124000750_91.13.BIN,16.82,24/11/2025 00:08
TG132_300207_66887_01083_132_20251124000103_91.13.BIN,46.17,24/11/2025 00:01
TG132_300218_66289_01327_132_20251124000737_91.13.BIN,14.75,24/11/2025 00:07
TG012_12001_67461_01012_012_20251124203829_91.13.BIN,88.04,24/11/2025 20:36
TG012_12002_66221_01284_012_20251124144533_91.13.BIN,37.25,24/11/2025 14:43
TG012_12002_66221_01285_012_20251124212224_91.13.BIN,19.68,24/11/2025 21:22
TG012_12003_67103_00750_012_20251124051900_91.13.BIN,3.96,24/11/2025 05:19
TG012_12003_67103_00751_012_20251124151811_91.13.BIN,43.05,24/11/2025 15:16
TG012_12003_67103_00752_012_20251124160750_91.13.BIN,2.17,24/11/2025 20:13
TG012_12003_67103_00753_012_20251124201241_91.13.BIN,23.17,24/11/2025 20:13
TG012_12005_66701_01132_012_20251124182825_91.13.BIN,63.76,24/11/2025 18:26
TG012_12080_66877_00331_012_20251124130243_91.13.BIN,49.40,24/11/2025 22:54
TG012_12080_66877_00332_012_20251124130411_91.13.BIN,1.61,24/11/2025 22:54
TG012_12080_66877_00333_012_20251124225441_91.13.BIN,40.73,24/11/2025 22:54
TG012_12081_66140_00792_012_20251124182124_91.13.BIN,17.95,24/11/2025 18:19
TG012_12083_66253_00146_012_20251124150031_91.13.BIN,46.33,25/11/2025 00:33
TG012_12084_66232_00823_012_20251124142805_91.13.BIN,51.64,24/11/2025 23:40
TG012_12084_66232_00824_012_20251124234009_91.13.BIN,31.43,24/11/2025 23:40
TG012_12086_66729_01087_012_20251124070823_91.13.BIN,21.65,24/11/2025 18:46
TG012_12086_66729_01088_012_20251124184811_91.13.BIN,54.13,24/11/2025 18:46
TG012_12087_66906_01070_012_20251124122644_91.13.BIN,11.13,24/11/2025 12:34
TG012_12088_66176_01005_012_20251124181614_91.13.BIN,52.60,24/11/2025 18:14
TG012_12089_66127_01054_012_20251124063527_91.13.BIN,3.70,24/11/2025 06:36
TG012_12089_66127_01055_012_20251124204038_91.13.BIN,56.21,24/11/2025 20:39
TG012_12090_66175_00901_012_20251124181553_91.13.BIN,89.11,24/11/2025 18:20
TG012_12091_67010_01148_012_20251124122701_91.13.BIN,37.25,24/11/2025 20:24
TG012_12091_67010_01149_012_20251124202548_91.13.BIN,29.44,24/11/2025 20:24
TG012_12092_66669_00947_012_20251124134145_91.13.BIN,70.33,24/11/2025 22:48
TG012_12092_66669_00948_012_20251124224838_91.13.BIN,59.36,24/11/2025 22:48
TG012_12095_67089_00665_012_20251124051314_91.13.BIN,5.48,24/11/2025 05:13
TG024_24004_66763_00656_024_20251124172007_91.13.BIN,41.96,24/11/2025 17:18
TG024_24011_66673_00897_024_20251124123707_91.13.BIN,35.53,24/11/2025 21:49
TG024_24011_66673_00898_024_20251124215054_91.13.BIN,26.63,24/11/2025 21:49
TG024_24016_66266_01036_024_20251124100834_91.13.BIN,33.34,24/11/2025 10:06
TG024_24016_66266_01037_024_20251124124317_91.13.BIN,2.66,24/11/2025 12:43
TG132_300201_67121_01015_132_20251124203713_91.13.BIN,81.37,24/11/2025 20:35
TG132_300202_66109_01149_132_20251124120229_91.13.BIN,42.38,24/11/2025 20:36
TG132_300202_66109_01150_132_20251124203806_91.13.BIN,43.89,24/11/2025 20:36
TG132_300203_67276_01171_132_20251124182200_91.13.BIN,55.10,24/11/2025 18:20
TG132_300204_66149_01342_132_20251124142204_91.13.BIN,84.75,24/11/2025 21:13
TG132_300204_66149_01343_132_20251124211528_91.13.BIN,59.23,24/11/2025 21:13
TG132_300205_66339_01122_132_20251124195037_91.13.BIN,95.28,24/11/2025 19:50
TG132_300206_66915_01305_132_20251124132942_91.13.BIN,109.21,24/11/2025 20:23
TG132_300206_66915_01306_132_20251124202455_91.13.BIN,69.72,24/11/2025 20:23
TG132_300207_66887_01084_132_20251124201849_91.13.BIN,97.17,24/11/2025 20:17
TG132_300208_66684_00997_132_20251124060105_91.13.BIN,11.42,24/11/2025 06:02
TG132_300208_66684_00998_132_20251124195340_91.13.BIN,79.71,24/11/2025 19:53
TG132_300212_67731_01250_132_20251124141808_91.13.BIN,48.57,25/11/2025 00:49
TG132_300212_67731_01251_132_20251124232618_91.13.BIN,24.20,25/11/2025 00:50
TG132_300213_66895_00827_132_20251124063844_91.13.BIN,21.79,24/11/2025 06:39
TG132_300214_66137_01109_132_20251124130015_91.13.BIN,43.14,24/11/2025 21:15
TG132_300214_66137_01110_132_20251124130309_91.13.BIN,1.96,24/11/2025 21:15
TG132_300214_66137_01111_132_20251124211700_91.13.BIN,32.79,24/11/2025 21:15
TG132_300215_67515_00962_132_20251124115516_91.13.BIN,33.44,24/11/2025 19:19
TG132_300215_67515_00963_132_20251124192122_91.13.BIN,23.50,24/11/2025 19:19
TG132_300216_66773_00839_132_20251124133209_91.13.BIN,51.27,24/11/2025 13:30
TG132_300218_66289_01328_132_20251124151228_91.13.BIN,36.85,25/11/2025 00:34
TG132_300219_66700_00979_132_20251124195537_91.13.BIN,47.86,24/11/2025 19:54
TG132_300220_66160_00987_132_20251124140047_91.13.BIN,61.61,24/11/2025 23:21
TG132_300220_66160_00988_132_20251124230258_91.13.BIN,26.57,24/11/2025 23:21
TG132_300221_66630_01084_132_20251124135649_91.13.BIN,70.83,24/11/2025 20:55
TG132_300221_66630_01085_132_20251124205637_91.13.BIN,44.67,24/11/2025 20:55
TG132_300223_66261_00681_132_20251124132453_91.13.BIN,53.57,24/11/2025 23:27
TG132_300223_66261_00682_132_20251124231518_91.13.BIN,37.00,24/11/2025 23:27
TG132_300224_66377_01071_132_20251124181809_91.13.BIN,68.45,24/11/2025 18:31
TG132_300225_66903_00248_132_20251124133845_91.13.BIN,32.13,24/11/2025 13:37
TG132_300225_66903_00249_132_20251124145349_91.13.BIN,2.73,24/11/2025 14:54
TG132_300226_66171_01101_132_20251124133319_91.13.BIN,35.06,25/11/2025 01:14
TG132_300226_66171_01102_132_20251124234142_91.13.BIN,27.37,25/11/2025 01:14
TG132_300228_66189_00923_132_20251124135059_91.13.BIN,45.42,24/11/2025 22:23
