Arquivo,Tamanho (KB),Data Modificação
TG024_24016_66266_01147_024_20260209002922_91.13.BIN,21.70,09/02/2026 00:29
TG132_300264_67036_01325_132_20260209003050_91.13.BIN,15.80,09/02/2026 00:30
TG132_300289_66115_01336_132_20260209000407_91.13.BIN,20.58,09/02/2026 00:04
TG012_12001_67461_01105_012_20260209203549_91.13.BIN,80.94,09/02/2026 20:37
TG012_12002_66149_01430_012_20260209150323_91.13.BIN,77.77,09/02/2026 23:47
TG012_12002_66149_01431_012_20260209234607_91.13.BIN,34.78,09/02/2026 23:47
TG012_12003_67797_00791_012_20260209191723_91.13.BIN,61.66,09/02/2026 19:35
TG012_12005_66701_01224_012_20260209182850_91.13.BIN,51.38,09/02/2026 18:29
TG012_12080_67662_00897_012_20260209131431_91.13.BIN,69.07,09/02/2026 22:26
TG012_12080_67662_00898_012_20260209222507_91.13.BIN,41.77,09/02/2026 22:26
TG012_12081_66140_00865_012_20260209181734_91.13.BIN,76.98,09/02/2026 18:17
TG012_12084_66232_00949_012_20260209141604_91.13.BIN,69.58,09/02/2026 23:41
TG012_12084_66232_00950_012_20260209234029_91.13.BIN,57.57,09/02/2026 23:41
TG012_12086_66729_01193_012_20260209185455_91.13.BIN,56.08,09/02/2026 18:56
TG012_12087_66895_00859_012_20260209070239_91.13.BIN,7.12,09/02/2026 07:03
TG012_12087_66895_00860_012_20260209070312_91.13.BIN,0.93,09/02/2026 07:03
TG012_12089_66644_01312_012_20260209033410_91.13.BIN,2.65,09/02/2026 03:35
TG012_12089_66644_01313_012_20260209033521_91.13.BIN,1.95,09/02/2026 03:35
TG012_12089_66644_01314_012_20260209094630_91.13.BIN,26.63,09/02/2026 09:46
TG012_12089_66644_01315_012_20260209130927_91.13.BIN,11.87,10/02/2026 00:30
TG012_12090_67104_00774_012_20260209182358_91.13.BIN,54.50,09/02/2026 18:24
TG012_12091_67010_01246_012_20260209085124_91.13.BIN,27.86,09/02/2026 20:18
TG012_12091_67010_01247_012_20260209121847_91.13.BIN,17.45,09/02/2026 20:18
